"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"CRGB01R140C075","CTRYTOTAL","177",,
"CRGB01R140C080","CTRYTOTAL","610",,
"CRGB01R150C010","CTRYTOTAL","931",,
"CRGB01R150C020","CTRYTOTAL","1311",,
"CRGB01R150C040","CTRYTOTAL","3006",,
"CRGB01R150C050","CTRYTOTAL","3466",,
"CRGB01R150C055","CTRYTOTAL","3085",,
"CRGB01R150C060","CTRYTOTAL","3926",,
"CRGB01R150C070","CTRYTOTAL","4386",,
"CRGB01R150C075","CTRYTOTAL","180",,
"CRGB01R150C080","CTRYTOTAL","610",,
"CRGB01R160C010","CTRYTOTAL","941",,
"CRGB01R160C020","CTRYTOTAL","2086",,
"CRGB01R160C040","CTRYTOTAL","3036",,
"CRGB01R160C050","CTRYTOTAL","741",,
"CRGB01R160C055","CTRYTOTAL","3105",,
"CRGB01R160C060","CTRYTOTAL","3956",,
"CRGB01R160C070","CTRYTOTAL","4416",,
"CRGB01R160C075","CTRYTOTAL","183",,
"CRGB01R160C080","CTRYTOTAL","620",,
"CRGB01R170C010","CTRYTOTAL","15137",,
"CRGB01R170C020","CTRYTOTAL","18270",,
"CRGB01R170C040","CTRYTOTAL","42340",,
"CRGB01R170C050","CTRYTOTAL","46485",,
"CRGB01R170C055","CTRYTOTAL","78780",,
"CRGB01R170C060","CTRYTOTAL","56140",,
"CRGB01R170C070","CTRYTOTAL","63040",,
"CRGB01R170C075","CTRYTOTAL","2496",,
"CRGB01R170C080","CTRYTOTAL","9770",,
"CRGB01R170C090","CTRYTOTAL","1272",,
"CRGB02COUNTRY","AF","AFGHANISTAN",,
"CRGB02R010C010","AF","1410",,
"CRGB02R010C030","AF","148",,
"CRGB02R010C040","AF","149",,
"CRGB02R010C050","AF","150",,
"CRGB02R010C055","AF","1530",,
"CRGB02R010C060","AF","151",,
"CRGB02R010C070","AF","152",,
"CRGB02R010C080","AF","0",,
"CRGB02R010C090","AF","0",,
"CRGB02R010C100","AF","0",,
"CRGB02R020C010","AF","1420",,
"CRGB02R020C030","AF","1790",,
"CRGB02R020C040","AF","1930",,
"CRGB02R020C050","AF","2070",,
"CRGB02R020C055","AF","3220",,
"CRGB02R020C060","AF","2210",,
"CRGB02R020C070","AF","2340",,
"CRGB02R020C080","AF","0",,
"CRGB02R020C090","AF","0",,
"CRGB02R020C100","AF","0",,
"CRGB02R030C010","AF","1430",,
"CRGB02R030C030","AF","1800",,
"CRGB02R030C040","AF","1940",,
"CRGB02R030C050","AF","2080",,
"CRGB02R030C055","AF","3240",,
"CRGB02R030C060","AF","2220",,
"CRGB02R030C070","AF","2350",,
"CRGB02R030C080","AF","0",,
"CRGB02R030C090","AF","0",,
"CRGB02R030C100","AF","0",,
"CRGB02R040C010","AF","1440",,
"CRGB02R040C030","AF","1810",,
"CRGB02R040C040","AF","1950",,
"CRGB02R040C050","AF","2090",,
"CRGB02R040C055","AF","3260",,
"CRGB02R040C060","AF","2230",,
"CRGB02R040C070","AF","2360",,
"CRGB02R040C080","AF","0",,
"CRGB02R040C090","AF","0",,
"CRGB02R040C100","AF","0",,
"CRGB02R050C010","AF","1450",,
"CRGB02R050C030","AF","1820",,
"CRGB02R050C040","AF","1960",,
"CRGB02R050C050","AF","2100",,
"CRGB02R050C055","AF","3280",,
"CRGB02R050C060","AF","2240",,
"CRGB02R050C070","AF","2370",,
"CRGB02R050C080","AF","0",,
"CRGB02R050C090","AF","0",,
"CRGB02R050C100","AF","0",,
"CRGB02R060C010","AF","100",,
"CRGB02R060C030","AF","9420",,
"CRGB02R060C040","AF","10120",,
"CRGB02R060C050","AF","10820",,
"CRGB02R060C055","AF","13633",,
"CRGB02R060C060","AF","11470",,
"CRGB02R060C070","AF","12170",,
"CRGB02R060C080","AF","0",,
"CRGB02R060C090","AF","0",,
"CRGB02R060C100","AF","0",,
"CRGB02R070C010","AF","40",,
"CRGB02R070C030","AF","3730",,
"CRGB02R070C040","AF","4010",,
"CRGB02R070C050","AF","4290",,
"CRGB02R070C055","AF","6680",,
"CRGB02R070C060","AF","4550",,
"CRGB02R070C070","AF","4830",,
"CRGB02R070C080","AF","0",,
"CRGB02R070C090","AF","0",,
"CRGB02R070C100","AF","0",,
"CRGB02R080C010","AF","20",,
"CRGB02R080C030","AF","1860",,
"CRGB02R080C040","AF","2000",,
"CRGB02R080C050","AF","2140",,
"CRGB02R080C055","AF","3330",,
"CRGB02R080C060","AF","2270",,
"CRGB02R080C070","AF","2410",,
"CRGB02R080C080","AF","0",,
"CRGB02R080C090","AF","0",,
"CRGB02R080C100","AF","0",,
"CRGB02R090C010","AF","20",,
"CRGB02R090C030","AF","1870",,
"CRGB02R090C040","AF","2010",,
"CRGB02R090C050","AF","2150",,
"CRGB02R090C055","AF","3350",,
"CRGB02R090C060","AF","2280",,
"CRGB02R090C070","AF","2420",,
"CRGB02R090C080","AF","0",,
"CRGB02R090C090","AF","0",,
"CRGB02R090C100","AF","0",,
"CRGB02R100C010","AF","20",,
"CRGB02R100C030","AF","1880",,
"CRGB02R100C040","AF","2020",,
"CRGB02R100C050","AF","2160",,
"CRGB02R100C055","AF","153",,
"CRGB02R100C060","AF","2290",,
"CRGB02R100C070","AF","2430",,
"CRGB02R100C080","AF","0",,
"CRGB02R100C090","AF","0",,
"CRGB02R100C100","AF","0",,
"CRGB02R110C010","AF","40",,
"CRGB02R110C030","AF","3810",,
"CRGB02R110C040","AF","4090",,
"CRGB02R110C050","AF","4370",,
"CRGB02R110C055","AF","6800",,
"CRGB02R110C060","AF","4630",,
"CRGB02R110C070","AF","4910",,
"CRGB02R110C080","AF","0",,
"CRGB02R110C090","AF","0",,
"CRGB02R110C100","AF","0",,
"CRGB02R120C010","AF","20",,
"CRGB02R120C030","AF","1900",,
"CRGB02R120C040","AF","2040",,
"CRGB02R120C050","AF","2180",,
"CRGB02R120C055","AF","3390",,
"CRGB02R120C060","AF","2310",,
"CRGB02R120C070","AF","2450",,
"CRGB02R120C080","AF","0",,
"CRGB02R120C090","AF","0",,
"CRGB02R120C100","AF","0",,
"CRGB02R130C010","AF","20",,
"CRGB02R130C030","AF","1910",,
"CRGB02R130C040","AF","2050",,
"CRGB02R130C050","AF","2190",,
"CRGB02R130C055","AF","3410",,
"CRGB02R130C060","AF","2320",,
"CRGB02R130C070","AF","2460",,
"CRGB02R130C080","AF","0",,
"CRGB02R130C090","AF","0",,
"CRGB02R130C100","AF","0",,
"CRGB02R140C010","AF","20",,
"CRGB02R140C030","AF","1920",,
"CRGB02R140C040","AF","2060",,
"CRGB02R140C050","AF","2200",,
"CRGB02R140C055","AF","1640",,
"CRGB02R140C060","AF","2330",,
"CRGB02R140C070","AF","2470",,
"CRGB02R140C080","AF","0",,
"CRGB02R140C090","AF","0",,
"CRGB02R140C100","AF","0",,
"CRGB02R150C010","AF","4380",,
"CRGB02R150C030","AF","15078",,
"CRGB02R150C040","AF","16199",,
"CRGB02R150C050","AF","17320",,
"CRGB02R150C055","AF","23263",,
"CRGB02R150C060","AF","18381",,
"CRGB02R150C070","AF","19482",,
"CRGB02R150C080","AF","0",,
"CRGB02R150C090","AF","0",,
"CRGB02R150C100","AF","0",,
"CRGB02COUNTRY","CN","CHINA",,
"CRGB02R010C010","CN","1785",,
"CRGB02R010C030","CN","2219",,
"CRGB02R010C040","CN","155",,
"CRGB02R010C050","CN","156",,
"CRGB02R010C055","CN","1545",,
"CRGB02R010C060","CN","157",,
"CRGB02R010C070","CN","158",,
"CRGB02R010C080","CN","0",,
"CRGB02R010C090","CN","0",,
"CRGB02R010C100","CN","0",,
"CRGB02R020C010","CN","1795",,
"CRGB02R020C030","CN","2075",,
"CRGB02R020C040","CN","2205",,
"CRGB02R020C050","CN","2335",,
"CRGB02R020C055","CN","800",,
"CRGB02R020C060","CN","2465",,
"CRGB02R020C070","CN","2595",,
"CRGB02R020C080","CN","0",,
"CRGB02R020C090","CN","0",,
"CRGB02R020C100","CN","0",,
"CRGB02R030C010","CN","1805",,
"CRGB02R030C030","CN","2085",,
"CRGB02R030C040","CN","2215",,
"CRGB02R030C050","CN","2345",,
"CRGB02R030C055","CN","800",,
"CRGB02R030C060","CN","2475",,
"CRGB02R030C070","CN","2605",,
"CRGB02R030C080","CN","0",,
"CRGB02R030C090","CN","0",,
"CRGB02R030C100","CN","0",,
"CRGB02R040C010","CN","1815",,
"CRGB02R040C030","CN","2095",,
"CRGB02R040C040","CN","2225",,
"CRGB02R040C050","CN","2355",,
"CRGB02R040C055","CN","800",,
"CRGB02R040C060","CN","2485",,
"CRGB02R040C070","CN","2615",,
"CRGB02R040C080","CN","0",,
"CRGB02R040C090","CN","0",,
"CRGB02R040C100","CN","0",,
"CRGB02R050C010","CN","1825",,
"CRGB02R050C030","CN","2105",,
"CRGB02R050C040","CN","2235",,
"CRGB02R050C050","CN","2365",,
"CRGB02R050C055","CN","800",,
"CRGB02R050C060","CN","2495",,
"CRGB02R050C070","CN","2625",,
"CRGB02R050C080","CN","0",,
"CRGB02R050C090","CN","0",,
"CRGB02R050C100","CN","0",,
"CRGB02R060C010","CN","9395",,
"CRGB02R060C030","CN","10795",,
"CRGB02R060C040","CN","11445",,
"CRGB02R060C050","CN","12095",,
"CRGB02R060C055","CN","3359",,
"CRGB02R060C060","CN","12745",,
"CRGB02R060C070","CN","13395",,
"CRGB02R060C080","CN","0",,
"CRGB02R060C090","CN","0",,
"CRGB02R060C100","CN","0",,
"CRGB02R070C010","CN","3720",,
"CRGB02R070C030","CN","4280",,
"CRGB02R070C040","CN","4540",,
"CRGB02R070C050","CN","4800",,
"CRGB02R070C055","CN","1600",,
"CRGB02R070C060","CN","5060",,
"CRGB02R070C070","CN","5320",,
"CRGB02R070C080","CN","0",,
"CRGB02R070C090","CN","0",,
"CRGB02R070C100","CN","0",,
"CRGB02R080C010","CN","1855",,
"CRGB02R080C030","CN","2135",,
"CRGB02R080C040","CN","2265",,
"CRGB02R080C050","CN","2395",,
"CRGB02R080C055","CN","800",,
"CRGB02R080C060","CN","2525",,
"CRGB02R080C070","CN","2655",,
"CRGB02R080C080","CN","0",,
"CRGB02R080C090","CN","0",,
"CRGB02R080C100","CN","0",,
"CRGB02R090C010","CN","1865",,
"CRGB02R090C030","CN","2145",,
"CRGB02R090C040","CN","2275",,
"CRGB02R090C050","CN","2405",,
"CRGB02R090C055","CN","800",,
"CRGB02R090C060","CN","2535",,
"CRGB02R090C070","CN","2665",,
"CRGB02R090C080","CN","0",,
"CRGB02R090C090","CN","0",,
"CRGB02R090C100","CN","0",,
"CRGB02R100C010","CN","1875",,
"CRGB02R100C030","CN","2155",,
"CRGB02R100C040","CN","2285",,
"CRGB02R100C050","CN","2415",,
"CRGB02R100C055","CN","159",,
"CRGB02R100C060","CN","2545",,
"CRGB02R100C070","CN","2675",,
"CRGB02R100C080","CN","0",,
"CRGB02R100C090","CN","0",,
"CRGB02R100C100","CN","0",,
"CRGB02R110C010","CN","3800",,
"CRGB02R110C030","CN","4360",,
"CRGB02R110C040","CN","4620",,
"CRGB02R110C050","CN","4880",,
"CRGB02R110C055","CN","1600",,
"CRGB02R110C060","CN","5140",,
"CRGB02R110C070","CN","5400",,
"CRGB02R110C080","CN","0",,
"CRGB02R110C090","CN","0",,
"CRGB02R110C100","CN","0",,
"CRGB02R120C010","CN","1895",,
"CRGB02R120C030","CN","2175",,
"CRGB02R120C040","CN","2305",,
"CRGB02R120C050","CN","2435",,
"CRGB02R120C055","CN","800",,
"CRGB02R120C060","CN","2565",,
"CRGB02R120C070","CN","2695",,
"CRGB02R120C080","CN","0",,
"CRGB02R120C090","CN","0",,
"CRGB02R120C100","CN","0",,
"CRGB02R130C010","CN","1905",,
"CRGB02R130C030","CN","2185",,
"CRGB02R130C040","CN","2315",,
"CRGB02R130C050","CN","2445",,
"CRGB02R130C055","CN","800",,
"CRGB02R130C060","CN","2575",,
"CRGB02R130C070","CN","2705",,
"CRGB02R130C080","CN","0",,
"CRGB02R130C090","CN","0",,
"CRGB02R130C100","CN","0",,
"CRGB02R140C010","CN","1915",,
"CRGB02R140C030","CN","2195",,
"CRGB02R140C040","CN","2325",,
"CRGB02R140C050","CN","2455",,
"CRGB02R140C055","CN","800",,
"CRGB02R140C060","CN","2585",,
"CRGB02R140C070","CN","2715",,
"CRGB02R140C080","CN","0",,
"CRGB02R140C090","CN","0",,
"CRGB02R140C100","CN","0",,
"CRGB02R150C010","CN","16695",,
"CRGB02R150C030","CN","19369",,
"CRGB02R150C040","CN","18345",,
"CRGB02R150C050","CN","19386",,
"CRGB02R150C055","CN","7304",,
"CRGB02R150C060","CN","20427",,
"CRGB02R150C070","CN","21468",,
"CRGB02R150C080","CN","0",,
"CRGB02R150C090","CN","0",,
"CRGB02R150C100","CN","0",,
"CRGB02COUNTRY","GB","UNITED KINGDOM",,
"CRGB02R010C010","GB","2500",,
"CRGB02R010C030","GB","2181",,
"CRGB02R010C040","GB","2182",,
"CRGB02R010C050","GB","2752",,
"CRGB02R010C055","GB","50",,
"CRGB02R010C060","GB","3364",,
"CRGB02R010C070","GB","5715",,
"CRGB02R010C080","GB","0",,
"CRGB02R010C090","GB","0",,
"CRGB02R010C100","GB","0",,
"CRGB02R020C010","GB","2500",,
"CRGB02R020C030","GB","2031",,
"CRGB02R020C040","GB","2161",,
"CRGB02R020C050","GB","2291",,
"CRGB02R020C055","GB","50",,
"CRGB02R020C060","GB","2421",,
"CRGB02R020C070","GB","2551",,
"CRGB02R020C080","GB","0",,
"CRGB02R020C090","GB","0",,
"CRGB02R020C100","GB","0",,
"CRGB02R030C010","GB","2500",,
"CRGB02R030C030","GB","2041",,
"CRGB02R030C040","GB","2171",,
"CRGB02R030C050","GB","2301",,
"CRGB02R030C055","GB","50",,
"CRGB02R030C060","GB","2431",,
"CRGB02R030C070","GB","2561",,
"CRGB02R030C080","GB","0",,
"CRGB02R030C090","GB","0",,
"CRGB02R030C100","GB","0",,
"CRGB02R040C010","GB","2500",,
"CRGB02R040C030","GB","2051",,
"CRGB02R040C040","GB","2181",,
"CRGB02R040C050","GB","2311",,
"CRGB02R040C055","GB","50",,
"CRGB02R040C060","GB","2441",,
"CRGB02R040C070","GB","2571",,
"CRGB02R040C080","GB","0",,
"CRGB02R040C090","GB","0",,
"CRGB02R040C100","GB","0",,
"CRGB02R050C010","GB","2500",,
"CRGB02R050C030","GB","2061",,
"CRGB02R050C040","GB","2191",,
"CRGB02R050C050","GB","2321",,
"CRGB02R050C055","GB","50",,
"CRGB02R050C060","GB","2451",,
"CRGB02R050C070","GB","2581",,
"CRGB02R050C080","GB","0",,
"CRGB02R050C090","GB","0",,
"CRGB02R050C100","GB","0",,
"CRGB02R060C010","GB","12500",,
"CRGB02R060C030","GB","10575",,
"CRGB02R060C040","GB","11225",,
"CRGB02R060C050","GB","11875",,
"CRGB02R060C055","GB","365",,
"CRGB02R060C060","GB","12525",,
"CRGB02R060C070","GB","13175",,
"CRGB02R060C080","GB","0",,
"CRGB02R060C090","GB","0",,
"CRGB02R060C100","GB","0",,
"CRGB02R070C010","GB","5000",,
"CRGB02R070C030","GB","4192",,
"CRGB02R070C040","GB","4452",,
"CRGB02R070C050","GB","4712",,
"CRGB02R070C055","GB","100",,
"CRGB02R070C060","GB","4972",,
"CRGB02R070C070","GB","5232",,
"CRGB02R070C080","GB","0",,
"CRGB02R070C090","GB","0",,
"CRGB02R070C100","GB","0",,
"CRGB02R080C010","GB","2500",,
"CRGB02R080C030","GB","2091",,
"CRGB02R080C040","GB","2221",,
"CRGB02R080C050","GB","2351",,
"CRGB02R080C055","GB","50",,
"CRGB02R080C060","GB","2481",,
"CRGB02R080C070","GB","2611",,
"CRGB02R080C080","GB","0",,
"CRGB02R080C090","GB","0",,
"CRGB02R080C100","GB","0",,
"CRGB02R090C010","GB","2500",,
"CRGB02R090C030","GB","2101",,
"CRGB02R090C040","GB","2231",,
"CRGB02R090C050","GB","2361",,
"CRGB02R090C055","GB","50",,
"CRGB02R090C060","GB","2491",,
"CRGB02R090C070","GB","2621",,
"CRGB02R090C080","GB","0",,
"CRGB02R090C090","GB","0",,
"CRGB02R090C100","GB","0",,
"CRGB02R100C010","GB","2500",,
"CRGB02R100C030","GB","2111",,
"CRGB02R100C040","GB","2241",,
"CRGB02R100C050","GB","2371",,
"CRGB02R100C055","GB","165",,
"CRGB02R100C060","GB","2501",,
"CRGB02R100C070","GB","2631",,
"CRGB02R100C080","GB","0",,
"CRGB02R100C090","GB","0",,
"CRGB02R100C100","GB","0",,
"CRGB02R110C010","GB","5000",,
"CRGB02R110C030","GB","4272",,
"CRGB02R110C040","GB","4532",,
"CRGB02R110C050","GB","4792",,
"CRGB02R110C055","GB","100",,
"CRGB02R110C060","GB","5052",,
"CRGB02R110C070","GB","5312",,
"CRGB02R110C080","GB","0",,
"CRGB02R110C090","GB","0",,
"CRGB02R110C100","GB","0",,
"CRGB02R120C010","GB","2500",,
"CRGB02R120C030","GB","2131",,
"CRGB02R120C040","GB","2261",,
"CRGB02R120C050","GB","2391",,
"CRGB02R120C055","GB","50",,
"CRGB02R120C060","GB","2521",,
"CRGB02R120C070","GB","2651",,
"CRGB02R120C080","GB","0",,
"CRGB02R120C090","GB","0",,
"CRGB02R120C100","GB","0",,
"CRGB02R130C010","GB","2500",,
"CRGB02R130C030","GB","2141",,
"CRGB02R130C040","GB","2271",,
"CRGB02R130C050","GB","2401",,
"CRGB02R130C055","GB","50",,
"CRGB02R130C060","GB","2531",,
"CRGB02R130C070","GB","2661",,
"CRGB02R130C080","GB","0",,
"CRGB02R130C090","GB","0",,
"CRGB02R130C100","GB","0",,
"CRGB02R140C010","GB","2500",,
"CRGB02R140C030","GB","2151",,
"CRGB02R140C040","GB","2281",,
"CRGB02R140C050","GB","2411",,
"CRGB02R140C055","GB","50",,
"CRGB02R140C060","GB","2541",,
"CRGB02R140C070","GB","2671",,
"CRGB02R140C080","GB","0",,
"CRGB02R140C090","GB","0",,
"CRGB02R140C100","GB","0",,
"CRGB02R150C010","GB","22500",,
"CRGB02R150C030","GB","18979",,
"CRGB02R150C040","GB","20020",,
"CRGB02R150C050","GB","21630",,
"CRGB02R150C055","GB","565",,
"CRGB02R150C060","GB","23282",,
"CRGB02R150C070","GB","26673",,
"CRGB02R150C080","GB","0",,
"CRGB02R150C090","GB","0",,
"CRGB02R150C100","GB","0",,
"CRGB02COUNTRY","CTRYTOTAL","Direct cell edit",,
"CRGB02R010C010","CTRYTOTAL","5695",,
"CRGB02R010C030","CTRYTOTAL","4548",,
"CRGB02R010C040","CTRYTOTAL","2486",,
"CRGB02R010C050","CTRYTOTAL","3058",,
"CRGB02R010C055","CTRYTOTAL","3125",,
"CRGB02R010C060","CTRYTOTAL","3672",,
"CRGB02R010C070","CTRYTOTAL","6025",,
"CRGB02R010C080","CTRYTOTAL","0",,
"CRGB02R010C090","CTRYTOTAL","0",,
"CRGB02R010C100","CTRYTOTAL","0",,
"CRGB02R020C010","CTRYTOTAL","5715",,
"CRGB02R020C030","CTRYTOTAL","5896",,
"CRGB02R020C040","CTRYTOTAL","6296",,
"CRGB02R020C050","CTRYTOTAL","6696",,
"CRGB02R020C055","CTRYTOTAL","4070",,
"CRGB02R020C060","CTRYTOTAL","7096",,
"CRGB02R020C070","CTRYTOTAL","7486",,
"CRGB02R020C080","CTRYTOTAL","0",,
"CRGB02R020C090","CTRYTOTAL","0",,
"CRGB02R020C100","CTRYTOTAL","0",,
"CRGB02R030C010","CTRYTOTAL","5735",,
"CRGB02R030C030","CTRYTOTAL","5926",,
"CRGB02R030C040","CTRYTOTAL","6326",,
"CRGB02R030C050","CTRYTOTAL","6726",,
"CRGB02R030C055","CTRYTOTAL","4090",,
"CRGB02R030C060","CTRYTOTAL","7126",,
"CRGB02R030C070","CTRYTOTAL","7516",,
"CRGB02R030C080","CTRYTOTAL","0",,
"CRGB02R030C090","CTRYTOTAL","0",,
"CRGB02R030C100","CTRYTOTAL","0",,
"CRGB02R040C010","CTRYTOTAL","5755",,
"CRGB02R040C030","CTRYTOTAL","5956",,
"CRGB02R040C040","CTRYTOTAL","6356",,
"CRGB02R040C050","CTRYTOTAL","6756",,
"CRGB02R040C055","CTRYTOTAL","4110",,
"CRGB02R040C060","CTRYTOTAL","7156",,
"CRGB02R040C070","CTRYTOTAL","7546",,
"CRGB02R040C080","CTRYTOTAL","0",,
"CRGB02R040C090","CTRYTOTAL","0",,
"CRGB02R040C100","CTRYTOTAL","0",,
"CRGB02R050C010","CTRYTOTAL","5775",,
"CRGB02R050C030","CTRYTOTAL","5986",,
"CRGB02R050C040","CTRYTOTAL","6386",,
"CRGB02R050C050","CTRYTOTAL","6786",,
"CRGB02R050C055","CTRYTOTAL","4130",,
"CRGB02R050C060","CTRYTOTAL","7186",,
"CRGB02R050C070","CTRYTOTAL","7576",,
"CRGB02R050C080","CTRYTOTAL","0",,
"CRGB02R050C090","CTRYTOTAL","0",,
"CRGB02R050C100","CTRYTOTAL","0",,
"CRGB02R060C010","CTRYTOTAL","27569",,
"CRGB02R060C030","CTRYTOTAL","30790",,
"CRGB02R060C040","CTRYTOTAL","32790",,
"CRGB02R060C050","CTRYTOTAL","34790",,
"CRGB02R060C055","CTRYTOTAL","17357",,
"CRGB02R060C060","CTRYTOTAL","36740",,
"CRGB02R060C070","CTRYTOTAL","38740",,
"CRGB02R060C080","CTRYTOTAL","0",,
"CRGB02R060C090","CTRYTOTAL","0",,
"CRGB02R060C100","CTRYTOTAL","0",,
"CRGB02R070C010","CTRYTOTAL","8760",,
"CRGB02R070C030","CTRYTOTAL","12202",,
"CRGB02R070C040","CTRYTOTAL","13002",,
"CRGB02R070C050","CTRYTOTAL","13802",,
"CRGB02R070C055","CTRYTOTAL","8380",,
"CRGB02R070C060","CTRYTOTAL","14582",,
"CRGB02R070C070","CTRYTOTAL","15382",,
"CRGB02R070C080","CTRYTOTAL","0",,
"CRGB02R070C090","CTRYTOTAL","0",,
"CRGB02R070C100","CTRYTOTAL","0",,
"CRGB02R080C010","CTRYTOTAL","4375",,
"CRGB02R080C030","CTRYTOTAL","6086",,
"CRGB02R080C040","CTRYTOTAL","6486",,
"CRGB02R080C050","CTRYTOTAL","6886",,
"CRGB02R080C055","CTRYTOTAL","4180",,
"CRGB02R080C060","CTRYTOTAL","7276",,
"CRGB02R080C070","CTRYTOTAL","7676",,
"CRGB02R080C080","CTRYTOTAL","0",,
"CRGB02R080C090","CTRYTOTAL","0",,
"CRGB02R080C100","CTRYTOTAL","0",,
"CRGB02R090C010","CTRYTOTAL","4385",,
"CRGB02R090C030","CTRYTOTAL","6116",,
"CRGB02R090C040","CTRYTOTAL","6516",,
"CRGB02R090C050","CTRYTOTAL","6916",,
"CRGB02R090C055","CTRYTOTAL","4200",,
"CRGB02R090C060","CTRYTOTAL","7306",,
"CRGB02R090C070","CTRYTOTAL","7706",,
"CRGB02R090C080","CTRYTOTAL","0",,
"CRGB02R090C090","CTRYTOTAL","0",,
"CRGB02R090C100","CTRYTOTAL","0",,
"CRGB02R100C010","CTRYTOTAL","4395",,
"CRGB02R100C030","CTRYTOTAL","6146",,
"CRGB02R100C040","CTRYTOTAL","6546",,
"CRGB02R100C050","CTRYTOTAL","6946",,
"CRGB02R100C055","CTRYTOTAL","477",,
"CRGB02R100C060","CTRYTOTAL","7336",,
"CRGB02R100C070","CTRYTOTAL","7736",,
"CRGB02R100C080","CTRYTOTAL","0",,
"CRGB02R100C090","CTRYTOTAL","0",,
"CRGB02R100C100","CTRYTOTAL","0",,
"CRGB02R110C010","CTRYTOTAL","14414",,
"CRGB02R110C030","CTRYTOTAL","12442",,
"CRGB02R110C040","CTRYTOTAL","13242",,
"CRGB02R110C050","CTRYTOTAL","14042",,
"CRGB02R110C055","CTRYTOTAL","8500",,
"CRGB02R110C060","CTRYTOTAL","14822",,
"CRGB02R110C070","CTRYTOTAL","15622",,
"CRGB02R110C080","CTRYTOTAL","0",,
"CRGB02R110C090","CTRYTOTAL","0",,
"CRGB02R110C100","CTRYTOTAL","0",,
"CRGB02R120C010","CTRYTOTAL","4415",,
"CRGB02R120C030","CTRYTOTAL","6206",,
"CRGB02R120C040","CTRYTOTAL","6606",,
"CRGB02R120C050","CTRYTOTAL","7006",,
"CRGB02R120C055","CTRYTOTAL","4240",,
"CRGB02R120C060","CTRYTOTAL","7396",,
"CRGB02R120C070","CTRYTOTAL","7796",,
"CRGB02R120C080","CTRYTOTAL","0",,
"CRGB02R120C090","CTRYTOTAL","0",,
"CRGB02R120C100","CTRYTOTAL","0",,
"CRGB02R130C010","CTRYTOTAL","9999",,
"CRGB02R130C030","CTRYTOTAL","6236",,
"CRGB02R130C040","CTRYTOTAL","6636",,
"CRGB02R130C050","CTRYTOTAL","7036",,
"CRGB02R130C055","CTRYTOTAL","4260",,
"CRGB02R130C060","CTRYTOTAL","7426",,
"CRGB02R130C070","CTRYTOTAL","7826",,
"CRGB02R130C080","CTRYTOTAL","0",,
"CRGB02R130C090","CTRYTOTAL","0",,
"CRGB02R130C100","CTRYTOTAL","0",,
"CRGB02R140C010","CTRYTOTAL","88888",,
"CRGB02R140C030","CTRYTOTAL","6266",,
"CRGB02R140C040","CTRYTOTAL","6666",,
"CRGB02R140C050","CTRYTOTAL","7066",,
"CRGB02R140C055","CTRYTOTAL","2490",,
"CRGB02R140C060","CTRYTOTAL","7456",,
"CRGB02R140C070","CTRYTOTAL","7856",,
"CRGB02R140C080","CTRYTOTAL","0",,
"CRGB02R140C090","CTRYTOTAL","0",,
"CRGB02R140C100","CTRYTOTAL","0",,
"CRGB02R150C010","CTRYTOTAL","133602",,
"CRGB02R150C030","CTRYTOTAL","53426",,
"CRGB02R150C040","CTRYTOTAL","54564",,
"CRGB02R150C050","CTRYTOTAL","58336",,
"CRGB02R150C055","CTRYTOTAL","31132",,
"CRGB02R150C060","CTRYTOTAL","62090",,
"CRGB02R150C070","CTRYTOTAL","67623",,
"CRGB02R150C080","CTRYTOTAL","0",,
"CRGB02R150C090","CTRYTOTAL","0",,
"CRGB02R150C100","CTRYTOTAL","0",,
"CRGB02COUNTRY2","AF","AFGHANISTAN",,
"CRGB02R010C105","AF","166",,
"CRGB02R010C110","AF","2930",,
"CRGB02R010C120","AF","3080",,
"CRGB02R010C130","AF","3230",,
"CRGB02R010C210","AF","166",,
"CRGB02R010C220","AF","0",,
"CRGB02R010C230","AF","0",,
"CRGB02R010C240","AF","0",,
"CRGB02R010C250","AF","0",,
"CRGB02R020C105","AF","167",,
"CRGB02R020C110","AF","2940",,
"CRGB02R020C120","AF","3090",,
"CRGB02R020C130","AF","3240",,
"CRGB02R020C210","AF","167",,
"CRGB02R020C220","AF","0",,
"CRGB02R020C230","AF","0",,
"CRGB02R020C240","AF","0",,
"CRGB02R020C250","AF","0",,
"CRGB02R030C105","AF","168",,
"CRGB02R030C110","AF","2950",,
"CRGB02R030C120","AF","3100",,
"CRGB02R030C125","AF","205",,
"CRGB02R030C130","AF","3250",,
"CRGB02R030C210","AF","168",,
"CRGB02R030C220","AF","0",,
"CRGB02R030C230","AF","0",,
"CRGB02R030C240","AF","0",,
"CRGB02R030C250","AF","0",,
"CRGB02R040C105","AF","169",,
"CRGB02R040C110","AF","2960",,
"CRGB02R040C120","AF","3110",,
"CRGB02R040C130","AF","3260",,
"CRGB02R040C210","AF","169",,
"CRGB02R040C220","AF","0",,
"CRGB02R040C230","AF","0",,
"CRGB02R040C240","AF","0",,
"CRGB02R040C250","AF","0",,
"CRGB02R050C105","AF","170",,
"CRGB02R050C110","AF","2970",,
"CRGB02R050C120","AF","3120",,
"CRGB02R050C125","AF","20",,
"CRGB02R050C130","AF","3270",,
"CRGB02R050C210","AF","170",,
"CRGB02R050C220","AF","0",,
"CRGB02R050C230","AF","0",,
