"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"CRSCR120C510","1","0",,
"CRSCR120C520","1","0",,
"CRSCR130C510","1","0",,
"CRSCR130C520","1","0",,
"CRSCR140C510","1","0",,
"CRSCR140C520","1","0",,
"CRSCR150C510","1","0",,
"CRSCR150C520","1","0",,
"CRSCR160C510","1","0",,
"CRSCR160C520","1","0",,
"CRSCR170C510","1","0",,
"CRSCR170C520","1","0",,
"CRSCR180C330","1","28880",,
"CRSCR180C340","1","28920",,
"CRSCR180C350","1","28960",,
"CRSCR180C360","1","29000",,
"CRSCR180C370","1","29040",,
"CRSCR180C510","1","0",,
"CRSCR180C520","1","0",,
"CRSCR190C330","1","14290",,
"CRSCR190C340","1","14310",,
"CRSCR190C350","1","14330",,
"CRSCR190C360","1","14350",,
"CRSCR190C370","1","14370",,
"CRSCR190C510","1","0",,
"CRSCR190C520","1","0",,
"CRSCR200C330","1","7120",,
"CRSCR200C340","1","7130",,
"CRSCR200C350","1","7140",,
"CRSCR200C360","1","7150",,
"CRSCR200C370","1","7160",,
"CRSCR200C510","1","0",,
"CRSCR200C520","1","0",,
"CRSCR210C330","1","7170",,
"CRSCR210C340","1","7180",,
"CRSCR210C350","1","7190",,
"CRSCR210C360","1","7200",,
"CRSCR210C370","1","7210",,
"CRSCR210C510","1","0",,
"CRSCR210C520","1","0",,
"CRSCR220C330","1","14590",,
"CRSCR220C340","1","14610",,
"CRSCR220C350","1","14630",,
"CRSCR220C360","1","14650",,
"CRSCR220C370","1","14670",,
"CRSCR220C510","1","0",,
"CRSCR220C520","1","0",,
"CRSCR230C330","1","7270",,
"CRSCR230C340","1","7280",,
"CRSCR230C350","1","7290",,
"CRSCR230C360","1","7300",,
"CRSCR230C370","1","7310",,
"CRSCR230C510","1","0",,
"CRSCR230C520","1","0",,
"CRSCR240C330","1","7320",,
"CRSCR240C340","1","7330",,
"CRSCR240C350","1","7340",,
"CRSCR240C360","1","7350",,
"CRSCR240C370","1","7360",,
"CRSCR240C510","1","0",,
"CRSCR240C520","1","0",,
"CRSCR250C330","1","7370",,
"CRSCR250C340","1","7380",,
"CRSCR260C330","1","7390",,
"CRSCR260C340","1","7400",,
"CRSCR270C330","1","7410",,
"CRSCR270C340","1","7420",,
"CRSCR280C330","1","852",,
"CRSCR280C340","1","7440",,
"CRSCR290C330","1","7450",,
"CRSCR290C340","1","7460",,
