"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"CRSAR010C040","SACGOVBANK","-694",,
"CRSAR010C050","SACGOVBANK","-853",,
"CRSAR010C060","SACGOVBANK","-4998",,
"CRSAR010C070","SACGOVBANK","-1315",,
"CRSAR010C080","SACGOVBANK","-5645",,
"CRSAR010C090","SACGOVBANK","-12811",,
"CRSAR010C100","SACGOVBANK","603",,
"CRSAR010C110","SACGOVBANK","-12902",,
"CRSAR020C010","SACGOVBANK","131",,
"CRSAR020C030","SACGOVBANK","-207",,
"CRSAR020C040","SACGOVBANK","-76",,
"CRSAR020C050","SACGOVBANK","-151",,
"CRSAR020C060","SACGOVBANK","-642",,
"CRSAR020C070","SACGOVBANK","-263",,
"CRSAR020C080","SACGOVBANK","-716",,
"CRSAR020C090","SACGOVBANK","-1772",,
"CRSAR020C100","SACGOVBANK","705",,
"CRSAR020C110","SACGOVBANK","-1143",,
"CRSAR030C010","SACGOVBANK","8",,
"CRSAR030C030","SACGOVBANK","-218",,
"CRSAR030C040","SACGOVBANK","-210",,
"CRSAR030C050","SACGOVBANK","-154",,
"CRSAR030C060","SACGOVBANK","-693",,
"CRSAR030C070","SACGOVBANK","-263",,
"CRSAR030C080","SACGOVBANK","-775",,
"CRSAR030C090","SACGOVBANK","-1885",,
"CRSAR030C100","SACGOVBANK","761",,
"CRSAR030C110","SACGOVBANK","-1334",,
"CRSAR040C010","SACGOVBANK","3",,
"CRSAR040C030","SACGOVBANK","-229",,
"CRSAR040C040","SACGOVBANK","-226",,
"CRSAR040C050","SACGOVBANK","-157",,
"CRSAR040C060","SACGOVBANK","-744",,
"CRSAR040C070","SACGOVBANK","-263",,
"CRSAR040C080","SACGOVBANK","-834",,
"CRSAR040C090","SACGOVBANK","-1998",,
"CRSAR040C100","SACGOVBANK","-32",,
"CRSAR040C110","SACGOVBANK","-2256",,
"CRSAR050C010","SACGOVBANK","1160",,
"CRSAR050C030","SACGOVBANK","-240",,
"CRSAR050C040","SACGOVBANK","920",,
"CRSAR050C050","SACGOVBANK","-159",,
"CRSAR050C060","SACGOVBANK","-795",,
"CRSAR050C070","SACGOVBANK","-263",,
"CRSAR050C080","SACGOVBANK","-893",,
"CRSAR050C090","SACGOVBANK","-2110",,
"CRSAR050C100","SACGOVBANK","180",,
"CRSAR050C110","SACGOVBANK","-1010",,
"CRSAR060C010","SACGOVBANK","335",,
"CRSAR060C030","SACGOVBANK","-251",,
"CRSAR060C040","SACGOVBANK","84",,
"CRSAR060C050","SACGOVBANK","-162",,
"CRSAR060C060","SACGOVBANK","-846",,
"CRSAR060C070","SACGOVBANK","-263",,
"CRSAR060C080","SACGOVBANK","-952",,
"CRSAR060C090","SACGOVBANK","-2223",,
"CRSAR060C100","SACGOVBANK","22",,
"CRSAR060C110","SACGOVBANK","-2117",,
"CRSAR070C010","SACGOVBANK","156",,
"CRSAR070C020","SACGOVBANK","511",,
"CRSAR070C030","SACGOVBANK","-262",,
"CRSAR070C040","SACGOVBANK","-106",,
"CRSAR070C050","SACGOVBANK","-165",,
"CRSAR070C060","SACGOVBANK","-897",,
"CRSAR070C070","SACGOVBANK","-263",,
"CRSAR070C080","SACGOVBANK","-1011",,
"CRSAR070C090","SACGOVBANK","-2336",,
"CRSAR070C100","SACGOVBANK","26",,
"CRSAR070C110","SACGOVBANK","-2416",,
"CRSAR080C010","SACGOVBANK","11",,
"CRSAR080C020","SACGOVBANK","7",,
"CRSAR080C030","SACGOVBANK","-273",,
"CRSAR080C040","SACGOVBANK","-262",,
"CRSAR080C050","SACGOVBANK","-168",,
"CRSAR080C060","SACGOVBANK","-948",,
"CRSAR080C070","SACGOVBANK","-263",,
"CRSAR080C080","SACGOVBANK","-1070",,
"CRSAR080C090","SACGOVBANK","-2449",,
"CRSAR080C100","SACGOVBANK","5",,
"CRSAR080C110","SACGOVBANK","-2706",,
"CRSAR090C010","SACGOVBANK","10",,
"CRSAR090C030","SACGOVBANK","-284",,
"CRSAR090C040","SACGOVBANK","-274",,
"CRSAR090C050","SACGOVBANK","-171",,
"CRSAR090C060","SACGOVBANK","-1000",,
"CRSAR090C070","SACGOVBANK","-263",,
"CRSAR090C080","SACGOVBANK","-1129",,
"CRSAR090C090","SACGOVBANK","-2563",,
"CRSAR090C100","SACGOVBANK","4",,
"CRSAR090C110","SACGOVBANK","-2833",,
"CRSAR100C010","SACGOVBANK","-18",,
"CRSAR100C030","SACGOVBANK","-295",,
"CRSAR110C010","SACGOVBANK","8",,
"CRSAR110C030","SACGOVBANK","-306",,
"CRSAR110C040","SACGOVBANK","-298",,
"CRSAR110C050","SACGOVBANK","-173",,
"CRSAR110C060","SACGOVBANK","-1051",,
"CRSAR110C070","SACGOVBANK","-263",,
"CRSAR110C080","SACGOVBANK","-1188",,
"CRSAR110C090","SACGOVBANK","-2675",,
"CRSAR110C100","SACGOVBANK","535",,
"CRSAR110C110","SACGOVBANK","-2438",,
"CRSAR120C010","SACGOVBANK","202",,
"CRSAR120C030","SACGOVBANK","-317",,
"CRSAR130C010","SACGOVBANK","574",,
"CRSAR130C030","SACGOVBANK","-328",,
"CRSAR130C040","SACGOVBANK","246",,
"CRSAR130C050","SACGOVBANK","-176",,
"CRSAR130C060","SACGOVBANK","-1102",,
"CRSAR130C070","SACGOVBANK","-263",,
"CRSAR130C080","SACGOVBANK","-1247",,
"CRSAR130C090","SACGOVBANK","-2788",,
"CRSAR130C100","SACGOVBANK","33",,
"CRSAR130C110","SACGOVBANK","-2509",,
"CRSAEXPOSURE","SAMULTBANK","Multilateral developments banks",,
"CRSAR010C010","SAMULTBANK","1700",,
"CRSAR010C030","SAMULTBANK","-564",,
"CRSAR010C040","SAMULTBANK","1136",,
"CRSAR010C050","SAMULTBANK","-713",,
"CRSAR010C060","SAMULTBANK","-2442",,
"CRSAR010C070","SAMULTBANK","-1315",,
"CRSAR010C080","SAMULTBANK","-2695",,
"CRSAR010C090","SAMULTBANK","-7165",,
"CRSAR010C100","SAMULTBANK","144",,
"CRSAR010C110","SAMULTBANK","-5885",,
"CRSAR020C010","SAMULTBANK","446",,
"CRSAR020C030","SAMULTBANK","-90",,
"CRSAR020C040","SAMULTBANK","356",,
"CRSAR020C050","SAMULTBANK","-123",,
"CRSAR020C060","SAMULTBANK","-79",,
"CRSAR020C070","SAMULTBANK","-263",,
"CRSAR020C080","SAMULTBANK","-126",,
"CRSAR020C090","SAMULTBANK","-591",,
"CRSAR020C100","SAMULTBANK","-115",,
"CRSAR020C110","SAMULTBANK","-350",,
"CRSAR030C010","SAMULTBANK","459",,
"CRSAR030C030","SAMULTBANK","-93",,
"CRSAR030C040","SAMULTBANK","366",,
"CRSAR030C050","SAMULTBANK","-126",,
"CRSAR030C060","SAMULTBANK","-250",,
"CRSAR030C070","SAMULTBANK","-179",,
"CRSAR030C080","SAMULTBANK","-185",,
"CRSAR030C090","SAMULTBANK","-740",,
"CRSAR030C100","SAMULTBANK","-194",,
"CRSAR030C110","SAMULTBANK","-568",,
"CRSAR040C010","SAMULTBANK","499",,
"CRSAR040C030","SAMULTBANK","-96",,
"CRSAR040C040","SAMULTBANK","403",,
"CRSAR040C050","SAMULTBANK","-129",,
"CRSAR040C060","SAMULTBANK","-250",,
"CRSAR040C070","SAMULTBANK","-128",,
"CRSAR040C080","SAMULTBANK","-244",,
"CRSAR040C090","SAMULTBANK","-751",,
"CRSAR040C100","SAMULTBANK","-194",,
"CRSAR040C110","SAMULTBANK","-542",,
"CRSAR050C010","SAMULTBANK","499",,
"CRSAR050C030","SAMULTBANK","-99",,
"CRSAR050C040","SAMULTBANK","400",,
"CRSAR050C050","SAMULTBANK","-131",,
"CRSAR050C060","SAMULTBANK","-250",,
"CRSAR050C070","SAMULTBANK","-123",,
"CRSAR050C080","SAMULTBANK","-303",,
"CRSAR050C090","SAMULTBANK","-807",,
"CRSAR050C100","SAMULTBANK","-194",,
"CRSAR050C110","SAMULTBANK","-601",,
"CRSAR060C010","SAMULTBANK","439",,
"CRSAR060C030","SAMULTBANK","-102",,
"CRSAR060C040","SAMULTBANK","337",,
"CRSAR060C050","SAMULTBANK","-134",,
"CRSAR060C060","SAMULTBANK","-335",,
"CRSAR060C070","SAMULTBANK","-56",,
"CRSAR060C080","SAMULTBANK","-362",,
"CRSAR060C090","SAMULTBANK","-887",,
"CRSAR060C100","SAMULTBANK","418",,
"CRSAR060C110","SAMULTBANK","-132",,
"CRSAR070C010","SAMULTBANK","353",,
"CRSAR070C020","SAMULTBANK","-51",,
"CRSAR070C030","SAMULTBANK","-105",,
"CRSAR070C040","SAMULTBANK","248",,
"CRSAR070C050","SAMULTBANK","-137",,
"CRSAR070C060","SAMULTBANK","-386",,
"CRSAR070C070","SAMULTBANK","-263",,
"CRSAR070C080","SAMULTBANK","-421",,
"CRSAR070C090","SAMULTBANK","-1207",,
"CRSAR070C100","SAMULTBANK","25",,
"CRSAR070C110","SAMULTBANK","-934",,
"CRSAR080C010","SAMULTBANK","379",,
"CRSAR080C020","SAMULTBANK","313",,
"CRSAR080C030","SAMULTBANK","-108",,
"CRSAR080C040","SAMULTBANK","271",,
"CRSAR080C050","SAMULTBANK","-140",,
"CRSAR080C060","SAMULTBANK","-437",,
"CRSAR080C070","SAMULTBANK","-263",,
"CRSAR080C080","SAMULTBANK","-480",,
"CRSAR080C090","SAMULTBANK","-1320",,
"CRSAR080C100","SAMULTBANK","-51",,
"CRSAR080C110","SAMULTBANK","-1100",,
"CRSAR090C010","SAMULTBANK","476",,
"CRSAR090C030","SAMULTBANK","-111",,
"CRSAR090C040","SAMULTBANK","365",,
"CRSAR090C050","SAMULTBANK","-143",,
"CRSAR090C060","SAMULTBANK","-488",,
"CRSAR090C070","SAMULTBANK","-263",,
"CRSAR090C080","SAMULTBANK","-539",,
"CRSAR090C090","SAMULTBANK","-1433",,
"CRSAR090C100","SAMULTBANK","104",,
"CRSAR090C110","SAMULTBANK","-964",,
"CRSAR100C010","SAMULTBANK","599",,
"CRSAR100C030","SAMULTBANK","-114",,
"CRSAR110C010","SAMULTBANK","420",,
"CRSAR110C030","SAMULTBANK","-117",,
"CRSAR110C040","SAMULTBANK","303",,
"CRSAR110C050","SAMULTBANK","-145",,
"CRSAR110C060","SAMULTBANK","-540",,
"CRSAR110C070","SAMULTBANK","-263",,
"CRSAR110C080","SAMULTBANK","-598",,
"CRSAR110C090","SAMULTBANK","-1546",,
"CRSAR110C100","SAMULTBANK","43",,
"CRSAR110C110","SAMULTBANK","-1200",,
"CRSAR120C010","SAMULTBANK","47",,
"CRSAR120C030","SAMULTBANK","-120",,
"CRSAR130C010","SAMULTBANK","72",,
"CRSAR130C030","SAMULTBANK","-123",,
"CRSAR130C040","SAMULTBANK","-51",,
"CRSAR130C050","SAMULTBANK","-148",,
"CRSAR130C060","SAMULTBANK","-591",,
"CRSAR130C070","SAMULTBANK","-263",,
"CRSAR130C080","SAMULTBANK","-657",,
"CRSAR130C090","SAMULTBANK","-1659",,
"CRSAR130C100","SAMULTBANK","23",,
"CRSAR130C110","SAMULTBANK","-1687",,
"CRSAEXPOSURE2","SAEQEXP","Equity Exposures",,
"CRSAR140C010","SAEQEXP","899",,
"CRSAR140C030","SAEQEXP","-1659",,
"CRSAR140C040","SAEQEXP","-760",,
"CRSAR150C010","SAEQEXP","899",,
"CRSAR150C030","SAEQEXP","-1670",,
"CRSAR150C040","SAEQEXP","-771",,
"CRSAR160C010","SAEQEXP","899",,
"CRSAR160C030","SAEQEXP","-1681",,
"CRSAR160C040","SAEQEXP","-782",,
"CRSAR170C010","SAEQEXP","899",,
"CRSAR170C030","SAEQEXP","-1692",,
"CRSAR170C040","SAEQEXP","-793",,
"CRSAR180C010","SAEQEXP","899",,
"CRSAR180C030","SAEQEXP","-1703",,
"CRSAR180C040","SAEQEXP","-804",,
"CRSAR190C010","SAEQEXP","899",,
"CRSAR190C030","SAEQEXP","-1714",,
"CRSAR190C040","SAEQEXP","-815",,
"CRSAR200C010","SAEQEXP","899",,
"CRSAR200C030","SAEQEXP","-1725",,
"CRSAR200C040","SAEQEXP","-826",,
"CRSAR220C010","SAEQEXP","899",,
"CRSAR220C030","SAEQEXP","-1736",,
"CRSAR220C040","SAEQEXP","-837",,
"CRSAR230C010","SAEQEXP","899",,
"CRSAR230C030","SAEQEXP","-1747",,
"CRSAR230C040","SAEQEXP","-848",,
"CRSAR240C010","SAEQEXP","899",,
"CRSAR240C030","SAEQEXP","-1758",,
"CRSAR240C040","SAEQEXP","-859",,
"CRSAR250C010","SAEQEXP","899",,
"CRSAR250C030","SAEQEXP","-1769",,
"CRSAR250C040","SAEQEXP","-870",,
"CRSAR260C010","SAEQEXP","899",,
"CRSAR260C030","SAEQEXP","-1780",,
"CRSAR260C040","SAEQEXP","-881",,
"CRSAR270C010","SAEQEXP","899",,
"CRSAR270C030","SAEQEXP","-1791",,
"CRSAR270C040","SAEQEXP","-892",,
"CRSAR280C010","SAEQEXP","899",,
"CRSAR280C030","SAEQEXP","-1802",,
"CRSAR280C040","SAEQEXP","-903",,
"CRSAR290C010","SAEQEXP","899",,
"CRSAR290C030","SAEQEXP","-1813",,
"CRSAR290C040","SAEQEXP","-914",,
"CRSAR300C010","SAEQEXP","899",,
"CRSAR300C030","SAEQEXP","-1824",,
"CRSAR300C040","SAEQEXP","-925",,
"CRSAR310C010","SAEQEXP","899",,
"CRSAR310C030","SAEQEXP","-1835",,
"CRSAR310C040","SAEQEXP","-936",,
"CRSAR320C010","SAEQEXP","899",,
"CRSAR320C030","SAEQEXP","-1846",,
"CRSAR320C040","SAEQEXP","-947",,
"CRSAEXPOSURE2","SACOVBOND","Covered bonds",,
"CRSAR140C010","SACOVBOND","-8",,
"CRSAR140C030","SACOVBOND","-999",,
"CRSAR140C040","SACOVBOND","-1007",,
"CRSAR150C010","SACOVBOND","275",,
"CRSAR150C030","SACOVBOND","-1010",,
"CRSAR150C040","SACOVBOND","-735",,
"CRSAR160C010","SACOVBOND","19",,
"CRSAR160C030","SACOVBOND","-1021",,
"CRSAR160C040","SACOVBOND","-1002",,
"CRSAR170C010","SACOVBOND","86",,
"CRSAR170C030","SACOVBOND","-1032",,
"CRSAR170C040","SACOVBOND","-946",,
"CRSAR180C010","SACOVBOND","90",,
"CRSAR180C030","SACOVBOND","-1043",,
"CRSAR180C040","SACOVBOND","-953",,
"CRSAR190C010","SACOVBOND","168",,
"CRSAR190C030","SACOVBOND","-1054",,
"CRSAR190C040","SACOVBOND","-886",,
"CRSAR200C010","SACOVBOND","6",,
"CRSAR200C030","SACOVBOND","-1065",,
"CRSAR200C040","SACOVBOND","-1059",,
"CRSAR220C010","SACOVBOND","5",,
"CRSAR220C030","SACOVBOND","-1076",,
"CRSAR220C040","SACOVBOND","-1071",,
"CRSAR230C010","SACOVBOND","19",,
"CRSAR230C030","SACOVBOND","-1087",,
"CRSAR230C040","SACOVBOND","-1068",,
"CRSAR240C010","SACOVBOND","113",,
"CRSAR240C030","SACOVBOND","-1098",,
"CRSAR240C040","SACOVBOND","-985",,
"CRSAR250C010","SACOVBOND","4",,
"CRSAR250C030","SACOVBOND","-1109",,
"CRSAR250C040","SACOVBOND","-1105",,
"CRSAR260C010","SACOVBOND","2",,
"CRSAR260C030","SACOVBOND","-1120",,
"CRSAR260C040","SACOVBOND","-1118",,
"CRSAR270C010","SACOVBOND","99",,
"CRSAR270C030","SACOVBOND","-1131",,
"CRSAR270C040","SACOVBOND","-1032",,
"CRSAR280C010","SACOVBOND","248",,
"CRSAR280C030","SACOVBOND","-1142",,
"CRSAR280C040","SACOVBOND","-894",,
"CRSAR290C010","SACOVBOND","5",,
"CRSAR290C030","SACOVBOND","-1153",,
"CRSAR290C040","SACOVBOND","-1148",,
"CRSAR300C010","SACOVBOND","4",,
"CRSAR300C030","SACOVBOND","-1164",,
"CRSAR300C040","SACOVBOND","-1160",,
"CRSAR310C010","SACOVBOND","3",,
"CRSAR310C030","SACOVBOND","-1175",,
"CRSAR310C040","SACOVBOND","-1172",,
"CRSAR320C010","SACOVBOND","11",,
"CRSAR320C030","SACOVBOND","-1186",,
"CRSAR320C040","SACOVBOND","-1175",,
"CRSAEXPOSURE2","SALGOVAUTH","Regional governments/local authorities",,
"CRSAR140C010","SALGOVAUTH","253",,
"CRSAR140C030","SALGOVAUTH","-669",,
"CRSAR140C040","SALGOVAUTH","-416",,
"CRSAR150C010","SALGOVAUTH","9",,
"CRSAR150C030","SALGOVAUTH","-680",,
"CRSAR150C040","SALGOVAUTH","-671",,
"CRSAR160C010","SALGOVAUTH","503",,
"CRSAR160C030","SALGOVAUTH","-691",,
"CRSAR160C040","SALGOVAUTH","-188",,
"CRSAR170C010","SALGOVAUTH","75",,
"CRSAR170C030","SALGOVAUTH","-702",,
"CRSAR170C040","SALGOVAUTH","-627",,
"CRSAR180C010","SALGOVAUTH","-194",,
"CRSAR180C030","SALGOVAUTH","-713",,
"CRSAR180C040","SALGOVAUTH","-907",,
"CRSAR190C010","SALGOVAUTH","88",,
"CRSAR190C030","SALGOVAUTH","-724",,
"CRSAR190C040","SALGOVAUTH","-636",,
"CRSAR200C010","SALGOVAUTH","470",,
"CRSAR200C030","SALGOVAUTH","-735",,
"CRSAR200C040","SALGOVAUTH","-265",,
"CRSAR220C010","SALGOVAUTH","76",,
"CRSAR220C030","SALGOVAUTH","-746",,
"CRSAR220C040","SALGOVAUTH","-670",,
"CRSAR230C010","SALGOVAUTH","360",,
"CRSAR230C030","SALGOVAUTH","-757",,
"CRSAR230C040","SALGOVAUTH","-397",,
"CRSAR240C010","SALGOVAUTH","-14",,
"CRSAR240C030","SALGOVAUTH","-768",,
"CRSAR240C040","SALGOVAUTH","-782",,
"CRSAR250C010","SALGOVAUTH","84",,
"CRSAR250C030","SALGOVAUTH","-779",,
"CRSAR250C040","SALGOVAUTH","-695",,
"CRSAR260C010","SALGOVAUTH","2",,
"CRSAR260C030","SALGOVAUTH","-790",,
"CRSAR260C040","SALGOVAUTH","-788",,
"CRSAR270C010","SALGOVAUTH","6",,
"CRSAR270C030","SALGOVAUTH","-801",,
"CRSAR270C040","SALGOVAUTH","-795",,
"CRSAR280C010","SALGOVAUTH","18",,
"CRSAR280C030","SALGOVAUTH","-812",,
"CRSAR280C040","SALGOVAUTH","-794",,
"CRSAR290C010","SALGOVAUTH","383",,
"CRSAR290C030","SALGOVAUTH","-823",,
"CRSAR290C040","SALGOVAUTH","-440",,
"CRSAR300C010","SALGOVAUTH","-55",,
"CRSAR300C030","SALGOVAUTH","-834",,
"CRSAR300C040","SALGOVAUTH","-889",,
"CRSAR310C010","SALGOVAUTH","2",,
"CRSAR310C030","SALGOVAUTH","-845",,
"CRSAR310C040","SALGOVAUTH","-843",,
"CRSAR320C010","SALGOVAUTH","8",,
"CRSAR320C030","SALGOVAUTH","-856",,
"CRSAR320C040","SALGOVAUTH","-848",,
"CRSAEXPOSURE2","SATOTAL","Totall",,
"CRSAR140C010","SATOTAL","7777",,
"CRSAR140C030","SATOTAL","-5121",,
"CRSAR140C040","SATOTAL","2656",,
"CRSAR150C010","SATOTAL","1243",,
"CRSAR150C030","SATOTAL","-5070",,
"CRSAR150C040","SATOTAL","-3827",,
"CRSAR160C010","SATOTAL","1678",,
"CRSAR160C030","SATOTAL","-5136",,
"CRSAR160C040","SATOTAL","-3458",,
"CRSAR170C010","SATOTAL","1849",,
"CRSAR170C030","SATOTAL","-5202",,
"CRSAR170C040","SATOTAL","-3353",,
"CRSAR180C010","SATOTAL","837",,
"CRSAR180C030","SATOTAL","-5268",,
"CRSAR180C040","SATOTAL","-4431",,
"CRSAR190C010","SATOTAL","2269",,
"CRSAR190C030","SATOTAL","-5334",,
"CRSAR190C040","SATOTAL","-3065",,
"CRSAR200C010","SATOTAL","1459",,
"CRSAR200C030","SATOTAL","-5400",,
"CRSAR200C040","SATOTAL","-3941",,
"CRSAR220C010","SATOTAL","1735",,
"CRSAR220C030","SATOTAL","-5466",,
"CRSAR220C040","SATOTAL","-3731",,
"CRSAR230C010","SATOTAL","2148",,
"CRSAR230C030","SATOTAL","-5532",,
"CRSAR230C040","SATOTAL","-3384",,
"CRSAR240C010","SATOTAL","2156",,
"CRSAR240C030","SATOTAL","-5598",,
"CRSAR240C040","SATOTAL","-3442",,
"CRSAR250C010","SATOTAL","1089",,
"CRSAR250C030","SATOTAL","-5664",,
"CRSAR250C040","SATOTAL","-4575",,
"CRSAR260C010","SATOTAL","9817",,
"CRSAR260C030","SATOTAL","-5730",,
"CRSAR260C040","SATOTAL","4087",,
"CRSAR270C010","SATOTAL","8508",,
"CRSAR270C030","SATOTAL","-5796",,
"CRSAR270C040","SATOTAL","2712",,
"CRSAR280C010","SATOTAL","3226",,
"CRSAR280C030","SATOTAL","-5862",,
"CRSAR280C040","SATOTAL","-2636",,
"CRSAR290C010","SATOTAL","4570",,
"CRSAR290C030","SATOTAL","-5928",,
"CRSAR290C040","SATOTAL","-1358",,
"CRSAR300C010","SATOTAL","2621",,
"CRSAR300C030","SATOTAL","-7896",,
"CRSAR300C040","SATOTAL","-5275",,
"CRSAR310C010","SATOTAL","2014",,
"CRSAR310C030","SATOTAL","-6060",,
"CRSAR310C040","SATOTAL","-4046",,
"CRSAR320C010","SATOTAL","2618",,
"CRSAR320C030","SATOTAL","-6126",,
"CRSAR320C040","SATOTAL","-3508",,
"CRSAEXPOSURE2","SASTCRASS","Claims on inst & corp with CR assessment",,
"CRSAR140C010","SASTCRASS","170",,
"CRSAR140C030","SASTCRASS","-1329",,
"CRSAR140C040","SASTCRASS","-1159",,
"CRSAR150C010","SASTCRASS","3",,
"CRSAR150C030","SASTCRASS","-1340",,
"CRSAR150C040","SASTCRASS","-1337",,
"CRSAR160C010","SASTCRASS","2",,
"CRSAR160C030","SASTCRASS","-1351",,
"CRSAR160C040","SASTCRASS","-1349",,
"CRSAR170C010","SASTCRASS","14",,
"CRSAR170C030","SASTCRASS","-1362",,
"CRSAR170C040","SASTCRASS","-1348",,
"CRSAR180C010","SASTCRASS","-6",,
"CRSAR180C030","SASTCRASS","-1373",,
"CRSAR180C040","SASTCRASS","-1379",,
"CRSAR190C010","SASTCRASS","3",,
"CRSAR190C030","SASTCRASS","-1384",,
"CRSAR190C040","SASTCRASS","-1381",,
"CRSAR200C010","SASTCRASS","1",,
"CRSAR200C030","SASTCRASS","-1395",,
"CRSAR200C040","SASTCRASS","-1394",,
"CRSAR220C010","SASTCRASS","59",,
"CRSAR220C030","SASTCRASS","-1406",,
"CRSAR220C040","SASTCRASS","-1347",,
"CRSAR230C010","SASTCRASS","65",,
"CRSAR230C030","SASTCRASS","-1417",,
"CRSAR230C040","SASTCRASS","-1352",,
"CRSAR240C010","SASTCRASS","4",,
"CRSAR240C030","SASTCRASS","-1428",,
"CRSAR240C040","SASTCRASS","-1424",,
"CRSAR250C010","SASTCRASS","2",,
"CRSAR250C030","SASTCRASS","-1439",,
"CRSAR250C040","SASTCRASS","-1437",,
"CRSAR260C010","SASTCRASS","8116",,
"CRSAR260C030","SASTCRASS","-1450",,
"CRSAR260C040","SASTCRASS","6666",,
"CRSAR270C010","SASTCRASS","7513",,
"CRSAR270C030","SASTCRASS","-1461",,
"CRSAR270C040","SASTCRASS","6052",,
"CRSAR280C010","SASTCRASS","1932",,
"CRSAR280C030","SASTCRASS","-1472",,
"CRSAR280C040","SASTCRASS","460",,
"CRSAR290C010","SASTCRASS","2029",,
"CRSAR290C030","SASTCRASS","-1483",,
"CRSAR290C040","SASTCRASS","546",,
"CRSAR300C010","SASTCRASS","1580",,
"CRSAR300C030","SASTCRASS","-1494",,
"CRSAR300C040","SASTCRASS","86",,
"CRSAR310C010","SASTCRASS","1031",,
"CRSAR310C030","SASTCRASS","-1505",,
"CRSAR310C040","SASTCRASS","-474",,
"CRSAR320C010","SASTCRASS","1581",,
"CRSAR320C030","SASTCRASS","-1516",,
"CRSAR320C040","SASTCRASS","65",,
"CRSAEXPOSURE2","SACGOVBANK","Central governments/central banks",,
"CRSAR140C010","SACGOVBANK","9",,
"CRSAR140C030","SACGOVBANK","-339",,
"CRSAR140C040","SACGOVBANK","-330",,
"CRSAR150C010","SACGOVBANK","42",,
"CRSAR150C030","SACGOVBANK","-350",,
"CRSAR150C040","SACGOVBANK","-308",,
"CRSAR160C010","SACGOVBANK","233",,
"CRSAR160C030","SACGOVBANK","-361",,
"CRSAR160C040","SACGOVBANK","-128",,
"CRSAR170C010","SACGOVBANK","-46",,
"CRSAR170C030","SACGOVBANK","-372",,
"CRSAR170C040","SACGOVBANK","-418",,
"CRSAR180C010","SACGOVBANK","4",,
"CRSAR180C030","SACGOVBANK","-383",,
"CRSAR180C040","SACGOVBANK","-379",,
"CRSAR190C010","SACGOVBANK","1073",,
"CRSAR190C030","SACGOVBANK","-394",,
"CRSAR190C040","SACGOVBANK","679",,
"CRSAR200C010","SACGOVBANK","-29",,
"CRSAR200C030","SACGOVBANK","-405",,
"CRSAR200C040","SACGOVBANK","-434",,
"CRSAR220C010","SACGOVBANK","11",,
"CRSAR220C030","SACGOVBANK","-416",,
"CRSAR220C040","SACGOVBANK","-405",,
"CRSAR230C010","SACGOVBANK","-250",,
"CRSAR230C030","SACGOVBANK","-427",,
"CRSAR230C040","SACGOVBANK","-677",,
"CRSAR240C010","SACGOVBANK","1131",,
"CRSAR240C030","SACGOVBANK","-438",,
"CRSAR240C040","SACGOVBANK","693",,
"CRSAR250C010","SACGOVBANK","26",,
"CRSAR250C030","SACGOVBANK","-449",,
"CRSAR250C040","SACGOVBANK","-423",,
"CRSAR260C010","SACGOVBANK","130",,
"CRSAR260C030","SACGOVBANK","-460",,
"CRSAR260C040","SACGOVBANK","-330",,
"CRSAR270C010","SACGOVBANK","-15",,
"CRSAR270C030","SACGOVBANK","-471",,
"CRSAR270C040","SACGOVBANK","-486",,
"CRSAR280C010","SACGOVBANK","6",,
"CRSAR280C030","SACGOVBANK","-482",,
"CRSAR280C040","SACGOVBANK","-476",,
"CRSAR290C010","SACGOVBANK","123",,
"CRSAR290C030","SACGOVBANK","-493",,
"CRSAR290C040","SACGOVBANK","-370",,
"CRSAR300C010","SACGOVBANK","148",,
"CRSAR300C030","SACGOVBANK","-504",,
"CRSAR300C040","SACGOVBANK","-356",,
"CRSAR310C010","SACGOVBANK","26",,
"CRSAR310C030","SACGOVBANK","-515",,
"CRSAR310C040","SACGOVBANK","-489",,
"CRSAR320C010","SACGOVBANK","96",,
"CRSAR320C030","SACGOVBANK","-526",,
"CRSAR320C040","SACGOVBANK","-430",,
"CRSAEXPOSURE2","SAMULTBANK","Multilateral developments banks",,
"CRSAR140C010","SAMULTBANK","-253",,
"CRSAR140C030","SAMULTBANK","-126",,
"CRSAR140C040","SAMULTBANK","-379",,
"CRSAR150C010","SAMULTBANK","15",,
"CRSAR150C030","SAMULTBANK","-20",,
"CRSAR150C040","SAMULTBANK","-5",,
"CRSAR160C010","SAMULTBANK","22",,
"CRSAR160C030","SAMULTBANK","-31",,
"CRSAR160C040","SAMULTBANK","-9",,
"CRSAR170C010","SAMULTBANK","821",,
"CRSAR170C030","SAMULTBANK","-42",,
"CRSAR170C040","SAMULTBANK","779",,
"CRSAR180C010","SAMULTBANK","44",,
"CRSAR180C030","SAMULTBANK","-53",,
"CRSAR180C040","SAMULTBANK","-9",,
"CRSAR190C010","SAMULTBANK","39",,
"CRSAR190C030","SAMULTBANK","-64",,
"CRSAR190C040","SAMULTBANK","-25",,
"CRSAR200C010","SAMULTBANK","111",,
"CRSAR200C030","SAMULTBANK","-75",,
"CRSAR200C040","SAMULTBANK","36",,
"CRSAR220C010","SAMULTBANK","685",,
"CRSAR220C030","SAMULTBANK","-86",,
"CRSAR220C040","SAMULTBANK","599",,
"CRSAR230C010","SAMULTBANK","1053",,
