"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"CRSIR260C290","1","228300",,
"CRSIR260C300","1","228600",,
"CRSIR260C310","1","228900",,
"CRSIR260C320","1","229200",,
"CRSIR260C330","1","229500",,
"CRSIR270C230","1","229800",,
"CRSIR270C240","1","230100",,
"CRSIR270C250","1","230400",,
"CRSIR270C260","1","230700",,
"CRSIR270C270","1","231000",,
"CRSIR270C280","1","231300",,
"CRSIR270C290","1","231600",,
"CRSIR270C300","1","231900",,
"CRSIR270C310","1","232200",,
"CRSIR270C320","1","232500",,
"CRSIR270C330","1","232800",,
"CRSIR280C230","1","233100",,
"CRSIR280C240","1","233400",,
"CRSIR280C250","1","233700",,
"CRSIR280C260","1","234000",,
"CRSIR280C270","1","234300",,
"CRSIR280C280","1","234600",,
"CRSIR280C290","1","234900",,
"CRSIR280C300","1","235200",,
"CRSIR280C310","1","235500",,
"CRSIR280C320","1","235800",,
"CRSIR280C330","1","236100",,
"CRSIR290C230","1","236400",,
"CRSIR290C240","1","236700",,
"CRSIR290C250","1","237000",,
"CRSIR290C260","1","237300",,
"CRSIR290C270","1","237600",,
"CRSIR290C280","1","237900",,
"CRSIR290C290","1","238200",,
"CRSIR290C300","1","238500",,
"CRSIR290C310","1","238800",,
"CRSIR290C320","1","239100",,
"CRSIR290C330","1","239400",,
"CRSIR010C340","1","122.04",,
"CRSIR010C350","1","9519300",,
"CRSIR010C360","1","139.25",,
"CRSIR010C370","1","10154362",,
"CRSIR010C380","1","148.54",,
"CRSIR010C390","1","-29885841",,
"CRSIR010C400","1","21480000",,
"CRSIR010C410","1","21488820",,
"CRSIR010C420","1","10998300",,
"CRSIR010C430","1","11007600",,
"CRSIR010C440","1","11016900",,
"CRSIR010C450","1","11016900",,
"CRSIR010C460","1","270000",,
"CRSIR020C340","1","185.42",,
"CRSIR020C350","1","240000",,
"CRSIR020C360","1","277.78",,
"CRSIR020C370","1","240600",,
"CRSIR020C380","1","278.47",,
"CRSIR020C390","1","-1270500",,
"CRSIR020C400","1","241500",,
"CRSIR020C410","1","241800",,
"CRSIR020C420","1","242100",,
"CRSIR020C430","1","242400",,
"CRSIR020C440","1","242700",,
"CRSIR020C450","1","242700",,
"CRSIR020C460","1","243300",,
"CRSIR030C340","1","158.41",,
"CRSIR030C350","1","1472100",,
"CRSIR030C360","1","127.22",,
"CRSIR030C370","1","2613000",,
"CRSIR030C380","1","225.82",,
"CRSIR030C390","1","-10314468",,
"CRSIR030C400","1","2902500",,
"CRSIR030C410","1","2905800",,
"CRSIR030C420","1","2909100",,
"CRSIR030C430","1","2912400",,
"CRSIR030C440","1","2915700",,
"CRSIR040C340","1","182.91",,
"CRSIR040C370","1","1260000",,
"CRSIR040C380","1","265.82",,
"CRSIR040C390","1","-2402901",,
"CRSIR040C400","1","1264500",,
"CRSIR040C410","1","1266000",,
"CRSIR040C420","1","1267500",,
"CRSIR040C430","1","1269000",,
"CRSIR040C440","1","1270500",,
"CRSIR050C340","1","184.11",,
"CRSIR050C370","1","246600",,
"CRSIR050C380","1","272.19",,
"CRSIR050C390","1","-1626000",,
"CRSIR050C400","1","247500",,
"CRSIR050C410","1","247800",,
"CRSIR050C420","1","248100",,
"CRSIR050C430","1","248400",,
"CRSIR050C440","1","248700",,
"CRSIR060C340","1","183.5",,
"CRSIR060C370","1","249300",,
"CRSIR060C380","1","268.93",,
"CRSIR060C390","1","-27072",,
"CRSIR060C400","1","250200",,
"CRSIR060C410","1","250500",,
"CRSIR060C420","1","250800",,
"CRSIR060C430","1","251100",,
"CRSIR060C440","1","251400",,
"CRSIR070C340","1","182.91",,
"CRSIR070C370","1","252000",,
"CRSIR070C380","1","265.82",,
"CRSIR070C390","1","-735000",,
"CRSIR070C400","1","252900",,
"CRSIR070C410","1","253200",,
"CRSIR070C420","1","253500",,
"CRSIR070C430","1","253800",,
"CRSIR070C440","1","254100",,
"CRSIR080C340","1","182.35",,
"CRSIR080C370","1","254700",,
"CRSIR080C380","1","262.85",,
"CRSIR080C390","1","-1269",,
"CRSIR080C400","1","255600",,
"CRSIR080C410","1","255900",,
"CRSIR080C420","1","256200",,
"CRSIR080C430","1","256500",,
"CRSIR080C440","1","256800",,
"CRSIR090C340","1","181.82",,
"CRSIR090C370","1","257400",,
"CRSIR090C380","1","260",,
"CRSIR090C390","1","-13560",,
"CRSIR090C400","1","258300",,
"CRSIR090C410","1","258600",,
"CRSIR090C420","1","258900",,
"CRSIR090C430","1","259200",,
"CRSIR090C440","1","259500",,
"CRSIR100C340","1","172.19",,
"CRSIR100C350","1","1350000",,
"CRSIR100C360","1","240.64",,
"CRSIR100C370","1","1353000",,
"CRSIR100C380","1","241.18",,
"CRSIR100C390","1","-7709367",,
"CRSIR100C400","1","1357500",,
"CRSIR100C410","1","1359000",,
"CRSIR100C420","1","1360500",,
"CRSIR100C430","1","1362000",,
"CRSIR100C440","1","1363500",,
"CRSIR110C340","1","176.7",,
"CRSIR110C350","1","263400",,
"CRSIR110C360","1","249.43",,
"CRSIR110C370","1","264000",,
"CRSIR110C380","1","250",,
"CRSIR110C390","1","-162717",,
"CRSIR110C400","1","264900",,
"CRSIR110C410","1","265200",,
"CRSIR110C420","1","265500",,
"CRSIR110C430","1","265800",,
"CRSIR110C440","1","266100",,
"CRSIR120C340","1","174.38",,
"CRSIR120C350","1","266700",,
"CRSIR120C360","1","244.9",,
"CRSIR120C370","1","267300",,
"CRSIR120C380","1","245.45",,
"CRSIR120C390","1","-7350",,
"CRSIR120C400","1","268200",,
"CRSIR120C410","1","268500",,
"CRSIR120C420","1","268800",,
"CRSIR120C430","1","269100",,
"CRSIR120C440","1","269400",,
"CRSIR130C340","1","172.19",,
"CRSIR130C350","1","270000",,
"CRSIR130C360","1","240.64",,
"CRSIR130C370","1","270600",,
"CRSIR130C380","1","241.18",,
"CRSIR130C390","1","-7350000",,
"CRSIR130C400","1","271500",,
"CRSIR130C410","1","271800",,
"CRSIR130C420","1","272100",,
"CRSIR130C430","1","272400",,
"CRSIR130C440","1","272700",,
"CRSIR140C340","1","170.13",,
"CRSIR140C350","1","273300",,
"CRSIR140C360","1","236.62",,
"CRSIR140C370","1","273900",,
"CRSIR140C380","1","237.14",,
"CRSIR140C390","1","-170100",,
"CRSIR140C400","1","274800",,
"CRSIR140C410","1","275100",,
"CRSIR140C420","1","275400",,
"CRSIR140C430","1","275700",,
"CRSIR140C440","1","276000",,
"CRSIR150C340","1","168.18",,
"CRSIR150C350","1","276600",,
"CRSIR150C360","1","232.83",,
"CRSIR150C370","1","277200",,
"CRSIR150C380","1","233.33",,
"CRSIR150C390","1","-19200",,
"CRSIR150C400","1","278100",,
"CRSIR150C410","1","278400",,
"CRSIR150C420","1","278700",,
"CRSIR150C430","1","279000",,
"CRSIR150C440","1","279300",,
"CRSIR160C350","1","122100",,
"CRSIR160C360","1","100",,
"CRSIR160C390","1","-202200",,
"CRSIR160C400","1","280500",,
"CRSIR160C410","1","280800",,
"CRSIR160C420","1","281100",,
"CRSIR160C430","1","281400",,
"CRSIR160C440","1","281700",,
"CRSIR170C340","1","146.06",,
"CRSIR170C350","1","3001200",,
"CRSIR170C360","1","196.66",,
"CRSIR170C370","1","2808474",,
"CRSIR170C380","1","184.03",,
"CRSIR170C390","1","-664437",,
"CRSIR170C400","1","13516500",,
"CRSIR170C410","1","13519020",,
"CRSIR170C420","1","3022200",,
"CRSIR170C430","1","3025200",,
"CRSIR170C440","1","3028200",,
"CRSIR180C340","1","136.17",,
"CRSIR180C350","1","1461000",,
"CRSIR180C360","1","186.8",,
"CRSIR180C370","1","1464000",,
"CRSIR180C380","1","187.19",,
"CRSIR180C390","1","-390402",,
"CRSIR180C400","1","11968800",,
"CRSIR180C410","1","11969820",,
"CRSIR180C420","1","1471500",,
"CRSIR180C430","1","1473000",,
"CRSIR180C440","1","1474500",,
"CRSIR190C340","1","164.99",,
"CRSIR190C350","1","285600",,
"CRSIR190C360","1","228.3",,
"CRSIR190C370","1","286200",,
"CRSIR190C380","1","228.78",,
"CRSIR190C390","1","-1680",,
"CRSIR190C400","1","287100",,
"CRSIR190C410","1","287400",,
"CRSIR190C420","1","287700",,
"CRSIR190C430","1","288000",,
"CRSIR190C440","1","288300",,
"CRSIR200C340","1","164.86",,
"CRSIR200C350","1","288900",,
"CRSIR200C360","1","227.12",,
"CRSIR200C370","1","289500",,
"CRSIR200C380","1","227.59",,
"CRSIR200C390","1","-168900",,
"CRSIR200C400","1","290400",,
"CRSIR200C410","1","290700",,
"CRSIR200C420","1","291000",,
"CRSIR200C430","1","291300",,
"CRSIR200C440","1","291600",,
"CRSIR210C340","1","164.73",,
"CRSIR210C350","1","292200",,
"CRSIR210C360","1","225.99",,
"CRSIR210C370","1","292800",,
"CRSIR210C380","1","226.45",,
"CRSIR210C390","1","-20100",,
"CRSIR210C400","1","293700",,
"CRSIR210C410","1","294000",,
"CRSIR210C420","1","294300",,
"CRSIR210C430","1","294600",,
"CRSIR210C440","1","294900",,
"CRSIR220C340","1","81.65",,
"CRSIR220C350","1","295500",,
"CRSIR220C360","1","111.55",,
"CRSIR220C370","1","296100",,
"CRSIR220C380","1","111.78",,
"CRSIR220C390","1","-197700",,
"CRSIR220C400","1","297000",,
"CRSIR220C410","1","297300",,
"CRSIR220C420","1","297600",,
"CRSIR220C430","1","297900",,
"CRSIR220C440","1","298200",,
"CRSIR230C340","1","161.95",,
"CRSIR230C350","1","298800",,
"CRSIR230C360","1","220.35",,
"CRSIR230C370","1","299400",,
"CRSIR230C380","1","220.8",,
"CRSIR230C390","1","-2022",,
"CRSIR230C400","1","10800600",,
"CRSIR230C410","1","10800420",,
"CRSIR230C420","1","300900",,
"CRSIR230C430","1","301200",,
"CRSIR230C440","1","301500",,
"CRSIR240C340","1","156.45",,
"CRSIR240C350","1","1540200",,
"CRSIR240C360","1","207.02",,
"CRSIR240C370","1","1344474",,
"CRSIR240C380","1","180.71",,
"CRSIR240C390","1","-274035",,
"CRSIR240C400","1","1547700",,
"CRSIR240C410","1","1549200",,
"CRSIR240C420","1","1550700",,
"CRSIR240C430","1","1552200",,
"CRSIR240C440","1","1553700",,
"CRSIR250C340","1","159.07",,
"CRSIR250C350","1","305400",,
"CRSIR250C360","1","214.77",,
"CRSIR250C370","1","306000",,
"CRSIR250C380","1","215.19",,
"CRSIR250C390","1","-197727",,
"CRSIR250C400","1","306900",,
"CRSIR250C410","1","307200",,
"CRSIR250C420","1","307500",,
"CRSIR250C430","1","307800",,
"CRSIR250C440","1","308100",,
"CRSIR260C340","1","157.73",,
"CRSIR260C350","1","308700",,
"CRSIR260C360","1","212.16",,
"CRSIR260C370","1","110574",,
"CRSIR260C380","1","76",,
"CRSIR260C390","1","-19077",,
"CRSIR260C400","1","310200",,
"CRSIR260C410","1","310500",,
"CRSIR260C420","1","310800",,
"CRSIR260C430","1","311100",,
"CRSIR260C440","1","311400",,
"CRSIR270C340","1","156.45",,
"CRSIR270C350","1","308700",,
"CRSIR270C360","1","207.46",,
"CRSIR270C370","1","309300",,
"CRSIR270C380","1","207.86",,
"CRSIR270C390","1","-19077",,
"CRSIR270C400","1","310200",,
"CRSIR270C410","1","310500",,
"CRSIR270C420","1","310800",,
"CRSIR270C430","1","311100",,
"CRSIR270C440","1","311400",,
"CRSIR280C340","1","155.23",,
"CRSIR280C350","1","308700",,
"CRSIR280C360","1","202.96",,
"CRSIR280C370","1","309300",,
"CRSIR280C380","1","203.35",,
"CRSIR280C390","1","-19077",,
"CRSIR280C400","1","310200",,
"CRSIR280C410","1","310500",,
"CRSIR280C420","1","310800",,
"CRSIR280C430","1","311100",,
"CRSIR280C440","1","311400",,
"CRSIR290C340","1","154.05",,
"CRSIR290C350","1","308700",,
"CRSIR290C360","1","198.65",,
"CRSIR290C370","1","309300",,
"CRSIR290C380","1","199.03",,
"CRSIR290C390","1","-19077",,
"CRSIR290C400","1","310200",,
"CRSIR290C410","1","310500",,
"CRSIR290C420","1","310800",,
"CRSIR290C430","1","311100",,
"CRSIR290C440","1","311400",,
"CRSIR300C050","1","2931026",,
"CRSIR300C060","1","-3330000",,
"CRSIR300C070","1","-3333000",,
"CRSIR300C080","1","-6663000",,
"CRSIR300C090","1","3339000",,
"CRSIR300C100","1","-392974",,
"CRSIR300C110","1","-2987025",,
"CRSIR310C050","1","1440098",,
"CRSIR310C060","1","-1615500",,
"CRSIR310C070","1","-1617000",,
"CRSIR310C080","1","-3232500",,
"CRSIR310C090","1","1620000",,
"CRSIR310C100","1","-172402",,
"CRSIR310C110","1","-1171119",,
"CRSIR320C050","1","316200",,
"CRSIR320C060","1","-316500",,
"CRSIR320C070","1","-316800",,
"CRSIR320C080","1","-633300",,
"CRSIR320C090","1","317400",,
"CRSIR320C100","1","300",,
"CRSIR320C110","1","-769359",,
"CRSIR330C050","1","319500",,
"CRSIR330C060","1","-319800",,
"CRSIR330C070","1","-320100",,
"CRSIR330C080","1","-639900",,
"CRSIR330C090","1","320700",,
"CRSIR330C100","1","300",,
"CRSIR330C110","1","-16800",,
"CRSIR340C050","1","322800",,
"CRSIR340C060","1","-323100",,
"CRSIR340C070","1","-323400",,
"CRSIR340C080","1","-646500",,
"CRSIR340C090","1","324000",,
"CRSIR340C100","1","300",,
"CRSIR340C110","1","-31560",,
"CRSIR350C050","1","326100",,
"CRSIR350C060","1","-326400",,
"CRSIR350C070","1","-326700",,
"CRSIR350C080","1","-653100",,
"CRSIR350C090","1","327300",,
"CRSIR350C100","1","300",,
"CRSIR350C110","1","-7800",,
"CRSIR360C050","1","155498",,
"CRSIR360C060","1","-329700",,
"CRSIR360C070","1","-330000",,
"CRSIR360C080","1","-659700",,
"CRSIR360C090","1","330600",,
"CRSIR360C100","1","-173602",,
"CRSIR360C110","1","-345600",,
"CRSIR370C050","1","1490928",,
"CRSIR370C060","1","-1714500",,
"CRSIR370C070","1","-1716000",,
"CRSIR370C080","1","-3430500",,
"CRSIR370C090","1","1719000",,
"CRSIR370C100","1","-220572",,
"CRSIR370C110","1","-1815906",,
"CRSIR380C050","1","336000",,
"CRSIR380C060","1","-336300",,
"CRSIR380C070","1","-336600",,
"CRSIR380C080","1","-672900",,
"CRSIR380C090","1","337200",,
"CRSIR380C100","1","300",,
"CRSIR380C110","1","-1695000",,
"CRSIR390C050","1","339300",,
"CRSIR390C060","1","-339600",,
"CRSIR390C070","1","-339900",,
"CRSIR390C080","1","-679500",,
"CRSIR390C090","1","340500",,
"CRSIR390C100","1","300",,
"CRSIR390C110","1","-2670",,
"CRSIR400C050","1","342600",,
"CRSIR400C060","1","-342900",,
"CRSIR400C070","1","-343200",,
"CRSIR400C080","1","-686100",,
"CRSIR400C090","1","343800",,
"CRSIR400C100","1","300",,
"CRSIR400C110","1","-2070",,
"CRSIR410C050","1","123828",,
"CRSIR410C060","1","-346200",,
"CRSIR410C070","1","-346500",,
"CRSIR410C080","1","-692700",,
"CRSIR410C090","1","347100",,
"CRSIR410C100","1","-221772",,
"CRSIR410C110","1","-86700",,
"CRSIR420C050","1","349200",,
"CRSIR420C060","1","-349500",,
"CRSIR420C070","1","-349800",,
"CRSIR420C080","1","-699300",,
"CRSIR420C090","1","350400",,
"CRSIR420C100","1","300",,
"CRSIR420C110","1","-29466",,
"CRSIR300C120","1","-3379999",,
"CRSIR300C130","1","1455",,
"CRSIR300C140","1","1590",,
"CRSIR300C150","1","1725",,
"CRSIR300C160","1","1860",,
"CRSIR300C170","1","4153141",,
"CRSIR300C180","1","-2743128",,
"CRSIR300C190","1","67448799",,
"CRSIR300C200","1","3675000",,
"CRSIR300C210","1","3678000",,
"CRSIR300C220","1","3681000",,
"CRSIR310C120","1","-1343521",,
"CRSIR310C170","1","1789500",,
"CRSIR310C180","1","-803358",,
"CRSIR310C190","1","32935888",,
"CRSIR310C200","1","1794000",,
"CRSIR310C210","1","1795500",,
"CRSIR310C220","1","1797000",,
"CRSIR320C120","1","-769059",,
"CRSIR320C170","1","353700",,
"CRSIR320C180","1","-22620",,
"CRSIR320C190","1","6552600",,
"CRSIR320C200","1","354600",,
"CRSIR320C210","1","354900",,
"CRSIR320C220","1","355200",,
"CRSIR330C120","1","-16500",,
"CRSIR330C170","1","355800",,
"CRSIR330C180","1","-13050",,
"CRSIR330C190","1","6282688",,
"CRSIR330C200","1","356700",,
"CRSIR330C210","1","357000",,
"CRSIR330C220","1","357300",,
"CRSIR340C120","1","-31260",,
"CRSIR340C170","1","357900",,
"CRSIR340C180","1","-1608",,
"CRSIR340C190","1","6651000",,
"CRSIR340C200","1","358800",,
"CRSIR340C210","1","359100",,
"CRSIR340C220","1","359400",,
"CRSIR350C120","1","-7500",,
"CRSIR350C170","1","360000",,
"CRSIR350C180","1","-750000",,
"CRSIR350C190","1","6700200",,
"CRSIR350C200","1","360900",,
"CRSIR350C210","1","361200",,
"CRSIR350C220","1","361500",,
"CRSIR360C120","1","-519202",,
"CRSIR360C170","1","362100",,
"CRSIR360C180","1","-16080",,
"CRSIR360C190","1","6749400",,
"CRSIR360C200","1","363000",,
"CRSIR360C210","1","363300",,
"CRSIR360C220","1","363600",,
"CRSIR370C120","1","-2036478",,
"CRSIR370C130","1","2312010",,
"CRSIR370C140","1","3296829",,
"CRSIR370C150","1","1873500",,
"CRSIR370C160","1","1875000",,
"CRSIR370C170","1","2363641",,
"CRSIR370C180","1","-1939770",,
"CRSIR370C190","1","34512911",,
"CRSIR370C200","1","1881000",,
"CRSIR370C210","1","1882500",,
"CRSIR370C220","1","1884000",,
"CRSIR380C120","1","-1694700",,
"CRSIR380C130","1","367500",,
"CRSIR380C140","1","367800",,
"CRSIR380C150","1","368100",,
"CRSIR380C160","1","368400",,
"CRSIR380C170","1","368700",,
"CRSIR380C180","1","-107100",,
"CRSIR380C190","1","6855000",,
"CRSIR380C200","1","369600",,
"CRSIR380C210","1","369900",,
"CRSIR380C220","1","370200",,
"CRSIR390C120","1","-2370",,
"CRSIR390C130","1","208858",,
"CRSIR390C140","1","371100",,
"CRSIR390C150","1","371400",,
"CRSIR390C160","1","371700",,
"CRSIR390C170","1","372000",,
"CRSIR390C180","1","-19590",,
"CRSIR390C190","1","6907800",,
"CRSIR390C200","1","372900",,
"CRSIR390C210","1","373200",,
"CRSIR390C220","1","373500",,
"CRSIR400C120","1","-1770",,
"CRSIR400C130","1","977552",,
"CRSIR400C140","1","374400",,
"CRSIR400C150","1","374700",,
"CRSIR400C160","1","375000",,
"CRSIR400C170","1","375300",,
"CRSIR400C180","1","-1605000",,
"CRSIR400C190","1","6670511",,
"CRSIR400C200","1","376200",,
"CRSIR400C210","1","376500",,
"CRSIR400C220","1","376800",,
"CRSIR410C120","1","-308472",,
"CRSIR410C130","1","377400",,
"CRSIR410C140","1","1089863",,
"CRSIR410C150","1","378000",,
"CRSIR410C160","1","378300",,
"CRSIR410C170","1","378600",,
"CRSIR410C180","1","-192000",,
"CRSIR410C190","1","7013400",,
"CRSIR410C200","1","379500",,
"CRSIR410C210","1","379800",,
"CRSIR410C220","1","380100",,
"CRSIR420C120","1","-29166",,
"CRSIR420C130","1","380700",,
"CRSIR420C140","1","1093666",,
"CRSIR420C150","1","381300",,
"CRSIR420C160","1","381600",,
"CRSIR420C170","1","869041",,
"CRSIR420C180","1","-16080",,
"CRSIR420C190","1","7066200",,
"CRSIR420C200","1","382800",,
"CRSIR420C210","1","383100",,
"CRSIR420C220","1","383400",,
"CRSIR430C170","1","383700",,
"CRSIR430C180","1","-15900",,
"CRSIR430C190","1","5617200",,
"CRSIR430C200","1","384600",,
"CRSIR430C210","1","384900",,
"CRSIR430C220","1","385200",,
"CRSIR440C170","1","385500",,
"CRSIR440C180","1","-219000",,
"CRSIR440C190","1","5655600",,
"CRSIR440C200","1","386400",,
"CRSIR440C210","1","386700",,
"CRSIR440C220","1","387000",,
"CRSIR450C170","1","387300",,
"CRSIR450C180","1","-163800",,
"CRSIR450C190","1","5694000",,
"CRSIR450C200","1","388200",,
"CRSIR450C210","1","388500",,
"CRSIR450C220","1","388800",,
"CRSIR460C170","1","389100",,
"CRSIR460C180","1","-11100",,
"CRSIR460C190","1","5732400",,
"CRSIR460C200","1","390000",,
"CRSIR460C210","1","390300",,
"CRSIR460C220","1","390600",,
"CRSIR470C170","1","390900",,
"CRSIR470C180","1","-15900",,
"CRSIR470C190","1","5770800",,
"CRSIR470C200","1","391800",,
"CRSIR470C210","1","392100",,
"CRSIR470C220","1","392400",,
"CRSIR480C170","1","392700",,
"CRSIR480C180","1","-194100",,
"CRSIR480C190","1","5809200",,
"CRSIR480C200","1","393600",,
"CRSIR480C210","1","393900",,
"CRSIR480C220","1","394200",,
"CRSIR490C170","1","394500",,
"CRSIR490C180","1","-223800",,
"CRSIR490C190","1","5847600",,
"CRSIR490C200","1","395400",,
"CRSIR490C210","1","395700",,
"CRSIR490C220","1","396000",,
"CRSIR500C170","1","396300",,
"CRSIR500C180","1","-134100",,
"CRSIR500C190","1","5886000",,
"CRSIR500C200","1","397200",,
"CRSIR500C210","1","397500",,
"CRSIR500C220","1","397800",,
"CRSIR510C170","1","398100",,
"CRSIR510C180","1","-735",,
"CRSIR510C190","1","5924400",,
"CRSIR510C200","1","399000",,
"CRSIR510C210","1","399300",,
"CRSIR510C220","1","399600",,
"CRSIR520C170","1","399900",,
"CRSIR520C180","1","-127800",,
"CRSIR520C190","1","5962800",,
"CRSIR520C200","1","400800",,
"CRSIR520C210","1","401100",,
"CRSIR520C220","1","401400",,
"CRSIR530C170","1","401700",,
"CRSIR530C180","1","-159000",,
"CRSIR530C190","1","6001200",,
"CRSIR530C200","1","402600",,
"CRSIR530C210","1","402900",,
"CRSIR530C220","1","403200",,
"CRSIR540C170","1","403500",,
"CRSIR540C180","1","-19170",,
"CRSIR540C190","1","6517274",,
"CRSIR540C200","1","404400",,
"CRSIR540C210","1","882374",,
"CRSIR540C220","1","405000",,
"CRSIR300C230","1","4251000",,
"CRSIR300C240","1","4254000",,
"CRSIR300C250","1","4257000",,
"CRSIR300C260","1","4260000",,
"CRSIR300C270","1","4263000",,
"CRSIR300C280","1","4266000",,
"CRSIR300C290","1","3978911",,
"CRSIR300C300","1","4272000",,
"CRSIR300C310","1","4275000",,
"CRSIR300C320","1","4278000",,
"CRSIR300C330","1","4281000",,
"CRSIR310C230","1","2076000",,
"CRSIR310C240","1","2077500",,
"CRSIR310C250","1","2079000",,
"CRSIR310C260","1","2080500",,
"CRSIR310C270","1","2082000",,
"CRSIR310C280","1","2083500",,
"CRSIR310C290","1","2085000",,
"CRSIR310C300","1","2086500",,
"CRSIR310C310","1","2088000",,
"CRSIR310C320","1","2089500",,
"CRSIR310C330","1","2091000",,
"CRSIR320C230","1","408600",,
"CRSIR320C240","1","408900",,
"CRSIR320C250","1","409200",,
"CRSIR320C260","1","409500",,
"CRSIR320C270","1","409800",,
"CRSIR320C280","1","410100",,
"CRSIR320C290","1","410400",,
"CRSIR320C300","1","410700",,
"CRSIR320C310","1","411000",,
"CRSIR320C320","1","411300",,
"CRSIR320C330","1","411600",,
"CRSIR330C230","1","411900",,
"CRSIR330C240","1","412200",,
"CRSIR330C250","1","412500",,
"CRSIR330C260","1","412800",,
"CRSIR330C270","1","413100",,
"CRSIR330C280","1","413400",,
"CRSIR330C290","1","413700",,
"CRSIR330C300","1","414000",,
"CRSIR330C310","1","414300",,
"CRSIR330C320","1","414600",,
"CRSIR330C330","1","414900",,
"CRSIR340C230","1","415200",,
"CRSIR340C240","1","415500",,
"CRSIR340C250","1","415800",,
"CRSIR340C260","1","416100",,
"CRSIR340C270","1","416400",,
"CRSIR340C280","1","416700",,
"CRSIR340C290","1","417000",,
"CRSIR340C300","1","417300",,
"CRSIR340C310","1","417600",,
"CRSIR340C320","1","417900",,
"CRSIR340C330","1","418200",,
"CRSIR350C230","1","418500",,
"CRSIR350C240","1","418800",,
"CRSIR350C250","1","419100",,
"CRSIR350C260","1","419400",,
"CRSIR350C270","1","419700",,
"CRSIR350C280","1","420000",,
"CRSIR350C290","1","420300",,
"CRSIR350C300","1","420600",,
"CRSIR350C310","1","420900",,
"CRSIR350C320","1","421200",,
"CRSIR350C330","1","421500",,
"CRSIR360C230","1","421800",,
"CRSIR360C240","1","422100",,
"CRSIR360C250","1","422400",,
"CRSIR360C260","1","422700",,
"CRSIR360C270","1","423000",,
"CRSIR360C280","1","423300",,
"CRSIR360C290","1","423600",,
"CRSIR360C300","1","423900",,
"CRSIR360C310","1","424200",,
"CRSIR360C320","1","424500",,
"CRSIR360C330","1","424800",,
"CRSIR370C230","1","2175000",,
"CRSIR370C240","1","2176500",,
"CRSIR370C250","1","2178000",,
"CRSIR370C260","1","2179500",,
"CRSIR370C270","1","2181000",,
"CRSIR370C280","1","2182500",,
"CRSIR370C290","1","1893911",,
"CRSIR370C300","1","2185500",,
"CRSIR370C310","1","2187000",,
"CRSIR370C320","1","2188500",,
"CRSIR370C330","1","2190000",,
"CRSIR380C230","1","428400",,
"CRSIR380C240","1","428700",,
"CRSIR380C250","1","429000",,
"CRSIR380C260","1","429300",,
"CRSIR380C270","1","429600",,
"CRSIR380C280","1","429900",,
"CRSIR380C290","1","430200",,
"CRSIR380C300","1","430500",,
"CRSIR380C310","1","430800",,
"CRSIR380C320","1","431100",,
"CRSIR380C330","1","431400",,
"CRSIR390C230","1","431700",,
"CRSIR390C240","1","432000",,
"CRSIR390C250","1","432300",,
"CRSIR390C260","1","432600",,
"CRSIR390C270","1","432900",,
"CRSIR390C280","1","433200",,
"CRSIR390C290","1","433500",,
"CRSIR390C300","1","433800",,
"CRSIR390C310","1","434100",,
"CRSIR390C320","1","434400",,
"CRSIR390C330","1","434700",,
"CRSIR400C230","1","435000",,
"CRSIR400C240","1","435300",,
"CRSIR400C250","1","435600",,
"CRSIR400C260","1","435900",,
"CRSIR400C270","1","436200",,
"CRSIR400C280","1","436500",,
"CRSIR400C290","1","146711",,
"CRSIR400C300","1","437100",,
"CRSIR400C310","1","437400",,
"CRSIR400C320","1","437700",,
"CRSIR400C330","1","438000",,
"CRSIR410C230","1","438300",,
"CRSIR410C240","1","438600",,
"CRSIR410C250","1","438900",,
"CRSIR410C260","1","439200",,
"CRSIR410C270","1","439500",,
"CRSIR410C280","1","439800",,
"CRSIR410C290","1","440100",,
"CRSIR410C300","1","440400",,
"CRSIR410C310","1","440700",,
"CRSIR410C320","1","441000",,
"CRSIR410C330","1","441300",,
"CRSIR420C230","1","441600",,
"CRSIR420C240","1","441900",,
"CRSIR420C250","1","442200",,
"CRSIR420C260","1","442500",,
"CRSIR420C270","1","442800",,
"CRSIR420C280","1","443100",,
"CRSIR420C290","1","443400",,
"CRSIR420C300","1","443700",,
"CRSIR420C310","1","444000",,
"CRSIR420C320","1","444300",,
"CRSIR420C330","1","444600",,
"CRSIR430C230","1","444900",,
"CRSIR430C240","1","445200",,
"CRSIR430C250","1","445500",,
"CRSIR430C260","1","445800",,
"CRSIR430C270","1","446100",,
"CRSIR430C280","1","446400",,
"CRSIR430C290","1","446700",,
"CRSIR430C300","1","447000",,
"CRSIR430C310","1","447300",,
"CRSIR430C320","1","447600",,
"CRSIR440C230","1","448200",,
"CRSIR440C240","1","448500",,
"CRSIR440C250","1","448800",,
"CRSIR440C260","1","449100",,
"CRSIR440C270","1","449400",,
"CRSIR440C280","1","449700",,
"CRSIR440C290","1","450000",,
"CRSIR440C300","1","450300",,
"CRSIR440C310","1","450600",,
"CRSIR440C320","1","450900",,
"CRSIR450C230","1","451500",,
"CRSIR450C240","1","451800",,
"CRSIR450C250","1","452100",,
"CRSIR450C260","1","452400",,
"CRSIR450C270","1","452700",,
"CRSIR450C280","1","453000",,
"CRSIR450C290","1","453300",,
"CRSIR450C300","1","453600",,
"CRSIR450C310","1","453900",,
"CRSIR450C320","1","454200",,
